Date,High,Low,Open,Close,Volume,Adj Close,date,tweet_count,daily_sent,justinsuntron,charliebilello,binance,coinmarketcap,investingcom,huobiglobal,vitalikbuterin,grayscale,scottmelker,bosslogic,MA_10,ADX_2_7,RSI_10,MACD_5_10,MACDsign_5_10,MACDdiff_5_10,Mass Index,vix,gvz
2016-06-30,12.491299629211426,11.73349952697754,12.43809986114502,12.19950008392334,17236500.0,12.19950008392334,2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25683002471924,0.905089251477287,0.2795066910356298,-0.4493795931771061,-0.3393533283312177,-0.1100262648458884,26.59928072256741,15.630000114440918,18.5
2016-07-01,12.22089958190918,11.950200080871582,12.215999603271484,12.128399848937988,8987070.0,12.128399848937988,2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.160159969329834,0.9287504973144544,0.2795066910356298,-0.4467989681892881,-0.3608424563028318,-0.0859565118864563,26.511425466869525,14.770000457763672,18.43000030517578
2016-07-05,11.105600357055664,10.280799865722656,10.575799942016602,10.528900146484377,18137300.0,10.528900146484377,2016-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.979159927368164,0.9774418717328924,0.1144538417265475,-0.6583007045022953,-0.4929161375204158,-0.1653845669818794,26.52902018922778,15.579999923706055,20.09000015258789
2016-07-06,10.565799713134766,9.803210258483888,10.535900115966797,10.109399795532228,15407200.0,10.109399795532228,2016-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.601709938049318,0.8861654634973256,0.0961861846669451,-0.702213273560357,-0.5347755647284042,-0.1674377088319528,26.296217340088937,14.960000038146973,21.18000030517578
2016-07-07,11.524800300598145,9.961259841918944,10.115300178527832,11.39459991455078,20039800.0,11.39459991455078,2016-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.523609924316409,0.8177081573206504,0.3505740095775247,-0.4888799129794989,-0.5255964343786231,0.0367165213991241,25.9690414630995,14.760000228881836,20.549999237060547
2016-07-08,11.456700325012209,10.729499816894531,11.417699813842772,10.965499877929688,17254800.0,10.965499877929688,2016-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.359039878845214,0.7663651776881439,0.3505740095775247,-0.4079023331822551,-0.5020576141393496,0.0941552809570944,25.50202905187835,13.199999809265137,18.790000915527344
2016-07-11,10.76200008392334,10.425800323486328,10.446999549865724,10.51609992980957,11127700.0,10.51609992980957,2016-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.872369861602785,0.8369868269044848,0.2739463884862213,-0.3379339073214336,-0.4258122018077941,0.0878782944863605,23.23992632034819,13.539999961853027,18.93000030517578
2016-07-12,10.589500427246094,10.403900146484377,10.506600379943848,10.500499725341797,6715660.0,10.500499725341797,2016-07-12,1.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75039987564087,0.8657161420647412,0.270244362327777,-0.3083557204861993,-0.4023209055434751,0.0939651850572758,22.08124667105545,13.550000190734863,17.940000534057617
2016-07-13,11.681900024414062,10.59689998626709,10.59689998626709,11.51319980621338,23621900.0,11.51319980621338,2016-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.754619884490968,0.8952872881713515,0.599885862849468,-0.1200945323539404,-0.3458756309055682,0.2257810985516278,21.3811734580734,13.039999961853027,17.610000610351562
2016-07-14,12.431300163269045,11.489999771118164,11.499099731445312,11.951600074768066,26838900.0,11.951600074768066,2016-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8886399269104,0.9174656477513092,0.709798291114264,0.0562961280661209,-0.2654412791112304,0.3217374071773513,20.98220775173939,12.819999694824219,17.149999618530273
2016-07-15,11.93589973449707,11.592399597167969,11.919400215148926,11.652799606323242,10445700.0,11.652799606323242,2016-07-15,1.0,0.5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.001029872894287,0.8509060913539266,0.7097982911142641,0.1038245307692928,-0.1915881171351257,0.2954126479044185,20.641397882468727,12.670000076293945,16.90999984741211
2016-07-18,12.01389980316162,11.010299682617188,11.046600341796877,11.619099617004396,21730000.0,11.619099617004396,2016-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13529987335205,0.8222033545373124,0.6153753077662212,0.0571685087489868,-0.0809693236481456,0.1381378323971325,20.29199896476597,12.4399995803833,16.959999084472656
2016-07-19,12.991399765014648,11.566900253295898,11.590200424194336,12.450599670410156,60226100.0,12.450599670410156,2016-07-19,1.0,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28559980392456,0.8543069530670948,0.7562894058444154,0.2126776733610995,-0.0222399242462966,0.2349175976073961,20.5876374402608,11.970000267028809,16.709999084472656
2016-07-20,12.71030044555664,11.99370002746582,12.460100173950195,12.650699615478516,24636900.0,12.650699615478516,2016-07-20,2.0,0.79285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.504769802093506,0.8900260245728796,0.7562894058444154,0.3149294715925421,0.0451939549214711,0.269735516671071,20.885152917969997,11.770000457763672,17.209999084472656
2016-07-21,14.813400268554688,12.539899826049805,12.657500267028809,14.66189956665039,74779504.0,14.66189956665039,2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.919349765777588,0.916887960947845,0.8880777783771803,0.6563438104058825,0.1674239260183534,0.4889198843875291,21.50161382546948,12.739999771118164,17.770000457763672
2016-07-22,14.898900032043455,14.049699783325195,14.665499687194824,14.299699783325195,32489700.0,14.299699783325195,2016-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.299269771575927,0.8690152476401232,0.8910063712462588,0.7479126455938339,0.2835216699334496,0.4643909756603842,21.871207773989173,12.020000457763672,17.610000610351562
2016-07-25,13.851099967956545,11.72719955444336,13.816100120544434,11.989500045776367,94428800.0,11.989500045776367,2016-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.645019817352296,0.8833861686858326,0.4081635696530021,0.2178761058454164,0.339048958220761,-0.1211728523753445,23.353199086369333,12.869999885559082,17.739999771118164
2016-07-26,13.31190013885498,11.835700035095217,12.05049991607666,12.972800254821776,58278800.0,12.972800254821776,2016-07-26,5.0,0.3262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.826429843902588,0.8995461366943507,0.4081635696530022,0.1859599830114415,0.3084311631788971,-0.1224711801674555,23.8980795922432,13.050000190734863,17.450000762939453
2016-07-27,12.988200187683104,12.49269962310791,12.979100227355955,12.843600273132324,24603900.0,12.843600273132324,2016-07-27,1.0,-0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.007349872589112,0.9116661127007392,0.4081635696530022,0.1377051319362401,0.2742859569303657,-0.1365808249941256,24.279866913699184,12.829999923706055,16.93000030517578
2016-07-28,12.870599746704102,12.554200172424316,12.836400032043455,12.794599533081056,14082300.0,12.794599533081056,2016-07-28,2.0,-0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.124899864196776,0.931993237982241,0.4081635696530022,0.0956141839519197,0.2385516023346765,-0.1429374183827567,24.53538788908173,12.720000267028809,16.309999465942383
2016-07-29,12.801300048828123,12.461000442504885,12.79740047454834,12.461000442504885,9047810.0,12.461000442504885,2016-07-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12593994140625,0.9489284965691376,0.3875332458419299,0.0163153692700301,0.1941043557217472,-0.1777889864517171,24.50001397726521,11.869999885559082,15.800000190734863
2016-08-01,11.137200355529783,8.200980186462402,10.94849967956543,8.787280082702637,88803296.0,8.787280082702637,2016-08-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.125188064575196,0.9784373565343047,0.0805684780916284,-0.743264057750137,-0.1159633882995248,-0.6273006694506122,24.83137850631025,12.4399995803833,16.280000686645508
2016-08-02,10.41800022125244,8.876799583435059,8.876799583435059,10.293899536132812,53979400.0,10.293899536132812,2016-08-02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.879627990722655,0.8440988862814431,0.0805684780916284,-0.6988705054870579,-0.2325448117370314,-0.4663256937500264,25.1066463206568,13.369999885559082,16.450000762939453
2016-08-03,11.291199684143066,10.156399726867676,10.310999870300291,11.042799949645996,38151400.0,11.042799949645996,2016-08-03,2.0,0.56395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600298023223877,0.7433450335917969,0.2751938847229186,-0.5188302927817379,-0.2898019079459727,-0.2290283848357651,25.40996926654667,12.859999656677246,16.18000030517578
2016-08-04,11.176400184631348,10.76319980621338,11.019000053405762,10.925399780273438,15487900.0,10.925399780273438,2016-08-04,5.0,0.30262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.493887996673584,0.7282488640212961,0.2751938847229185,-0.4069701846788138,-0.313235563292541,-0.0937346213862728,25.552876592893405,12.420000076293945,16.059999465942383
2016-08-05,10.937600135803224,10.285799980163574,10.91670036315918,10.881099700927734,16712600.0,10.881099700927734,2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28471794128418,0.5550793332011313,0.2346305341356178,-0.3280028538157324,-0.3161890213971793,-0.0118138324185531,25.68907223443035,11.390000343322754,15.600000381469727
2016-08-08,12.45460033416748,11.199999809265137,11.2746000289917,12.24429988861084,36656600.0,12.24429988861084,2016-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91492795944214,0.7539792849970818,0.5753422401514267,0.0599649647841697,-0.2083846758364447,0.2683496406206145,25.71153418180329,11.5,15.489999771118164
2016-08-09,12.457799911499023,11.982500076293944,12.2298002243042,12.143199920654297,28096300.0,12.143199920654297,2016-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9416579246521,0.6748497964267781,0.5758610189520915,0.1594726765343566,-0.1348132053622844,0.294285881896641,25.70238807174711,11.65999984741211,14.40999984741211
2016-08-10,12.27239990234375,11.63379955291748,12.13819980621338,11.690899848937988,17505000.0,11.690899848937988,2016-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.016587924957276,0.6155026799990504,0.4952686122039743,0.1355542856208149,-0.0807397071656645,0.2162939927864794,25.666107150078187,12.050000190734863,14.890000343322754
2016-08-11,12.041600227355955,11.63510036468506,11.688899993896484,11.778499603271484,13690100.0,11.778499603271484,2016-08-11,1.0,-0.2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.31570987701416,0.6686650665018227,0.4952686122039743,0.1275651693778492,-0.0390787318569617,0.166643901234811,25.56852992103756,11.680000305175781,15.369999885559082
2016-08-12,11.791099548339844,11.511799812316896,11.770400047302246,11.57129955291748,7539490.0,11.57129955291748,2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.443449878692627,0.7461109311994635,0.4611763188449247,0.0840823001990873,-0.0144465254457519,0.0985288256448393,25.32822909843513,11.550000190734863,15.010000228881836
2016-08-15,11.237299919128418,11.002799987792969,11.228699684143066,11.139699935913086,7051510.0,11.139699935913086,2016-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.513809967041016,0.8882174459266866,0.3380650567010224,-0.0776629649035154,-0.0303447687092873,-0.0473181961942281,24.04344952632524,11.8100004196167,14.670000076293945
2016-08-16,11.154800415039062,10.748600006103516,11.13319969177246,10.752799987792969,8833760.0,10.752799987792969,2016-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.497929954528807,0.9158428852026784,0.2743710966543035,-0.1494339948758583,-0.0541626139426015,-0.0952713809332567,23.58018009865818,12.640000343322754,16.1299991607666
2016-08-17,11.009099960327148,10.744799613952637,10.7475004196167,10.756099700927734,6935800.0,10.756099700927734,2016-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.448999881744385,0.9366711193253956,0.273429755998352,-0.1790252671206058,-0.0791351445782024,-0.0998901225424034,22.97906982196806,12.1899995803833,15.829999923706055
2016-08-18,10.80109977722168,10.727899551391602,10.746299743652344,10.748700141906738,5390850.0,10.748700141906738,2016-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.299439907073976,0.9365012626314096,0.2684243371825201,-0.1854370901893691,-0.1003955337004357,-0.0850415564889334,22.40546042736284,11.430000305175781,14.970000267028809
2016-08-19,11.300700187683104,10.749099731445312,10.750100135803224,11.247400283813477,7443540.0,11.247400283813477,2016-08-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.209859943389892,0.93637387011092,0.559669235296049,-0.102135209138618,-0.1007434687880722,-0.0013917403505458,21.876043591813065,11.34000015258789,15.350000381469727
2016-08-22,11.229999542236328,10.89799976348877,11.13700008392334,11.030599594116213,6489380.0,11.030599594116213,2016-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.038860034942626,0.7849391325684756,0.4872841804001087,-0.0450319679912389,-0.0753288172085791,0.0302968492173402,20.97494721722857,12.270000457763672,15.819999694824219
2016-08-23,11.154600143432615,11.009499549865724,11.024299621582031,11.03600025177002,4423420.0,11.03600025177002,2016-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02298002243042,0.8000866642547626,0.4872841804001087,-0.0423402106144283,-0.068731095889749,0.0263908852753206,20.889693792519463,12.380000114440918,15.619999885559082
2016-08-24,11.38510036468506,11.016799926757812,11.031299591064451,11.357399940490724,8552380.0,11.357399940490724,2016-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.036880016326904,0.8274549234730809,0.6252237134512655,0.0103910165860234,-0.0529066733945945,0.063297689980618,20.83514326448836,13.449999809265137,16.889999389648438
2016-08-25,11.44540023803711,11.211299896240234,11.352399826049805,11.29539966583252,5857850.0,11.29539966583252,2016-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.052449989318848,0.6781506033674164,0.6549089780055163,0.0291297645601176,-0.036499385803652,0.0656291503637697,20.728817554572775,13.630000114440918,16.729999542236328
2016-08-26,11.293999671936035,11.13949966430664,11.293999671936035,11.148200035095217,15108400.0,11.148200035095217,2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.091989994049074,0.7288888910226764,0.5872184173705067,0.0152824851882051,-0.0261430116052806,0.0414254967934858,20.280520064436075,13.649999618530273,16.170000076293945
2016-08-29,11.303600311279297,10.958800315856934,10.99209976196289,11.228899955749512,7221260.0,11.228899955749512,2016-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.130970001220703,0.7378371291640511,0.4812369211392615,-0.0067253690731501,-0.0243806614644065,0.0176552923912564,19.57762039138585,12.9399995803833,15.949999809265137
2016-08-30,11.68019962310791,11.183899879455566,11.23859977722168,11.67240047454834,11073700.0,11.67240047454834,2016-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.180290031433106,0.7996544615867209,0.6720124622941153,0.0786058335549508,-0.003783362460535,0.0823891960154859,19.71085690179862,13.119999885559082,15.989999771118164
2016-08-31,12.581500053405762,11.648500442504885,11.670499801635742,11.99489974975586,24051500.0,11.99489974975586,2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.267689990997315,0.8460174609037232,0.8419875311519599,0.1692496625317243,0.0308232425379168,0.1384264199938075,20.19980649276769,13.420000076293945,16.010000228881836
2016-09-01,12.313300132751465,11.882399559020996,11.964200019836426,12.11299991607666,9368300.0,12.11299991607666,2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37593002319336,0.7955296503469633,0.8419875311519599,0.2263281603536189,0.0699242261010572,0.1564039342525616,20.64209739569936,13.479999542236328,16.25
2016-09-02,12.36359977722168,11.347200393676758,12.112899780273438,11.758700370788574,13358800.0,11.758700370788574,2016-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.448200035095216,0.7576637924293933,0.5768224892449957,0.1900632789489638,0.0939520366706385,0.0961112422783252,21.138665336514933,11.979999542236328,14.579999923706055
2016-09-06,11.726300239562988,11.515000343322754,11.694499969482422,11.547900199890137,6115050.0,11.547900199890137,2016-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.638560104370118,0.8198470565940875,0.5152679676089772,0.0524688910918751,0.0943763249843095,-0.0419074338924344,22.04590561259026,12.020000457763672,15.600000381469727
2016-09-07,11.70139980316162,11.252400398254396,11.54580020904541,11.34589958190918,11535000.0,11.34589958190918,2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.674770069122314,0.8631679639476357,0.3763392647457473,-0.0038679492244071,0.0747274701425662,-0.0785954193669733,22.2132066832433,11.9399995803833,15.0
2016-09-08,11.68000030517578,11.386899948120115,11.412500381469728,11.652799606323242,6109200.0,11.652799606323242,2016-09-08,1.0,-0.3107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.717160034179688,0.8700682758550202,0.3763392647457473,0.0121372900127436,0.0622094341166017,-0.050072144103858,22.38524824629033,12.510000228881836,14.970000267028809
2016-09-09,12.215100288391112,11.543700218200684,11.66230010986328,12.168499946594238,7220300.0,12.168499946594238,2016-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.766769981384275,0.8752435097855586,0.6574663665451297,0.0982682423642042,0.0694211957661222,0.028847046598082,22.730572049679484,17.5,15.489999771118164
2016-09-12,12.085599899291992,11.880800247192385,11.888699531555176,11.918700218200684,11704300.0,11.918700218200684,2016-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.725189971923829,0.7674377424801135,0.7176549824336073,0.0794936927520115,0.0706151453083193,0.0088785474436921,23.735755759651585,15.15999984741211,15.199999809265137
2016-09-13,11.997200012207031,11.855899810791016,11.904600143432615,11.923199653625488,5694820.0,11.923199653625488,2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74951992034912,0.7999210001872264,0.6909938775505423,0.0790906818527972,0.0723102526172149,0.0067804292355822,23.82910531314386,17.850000381469727,15.779999732971191
2016-09-14,12.13539981842041,11.922699928283691,11.943099975585938,11.937000274658203,7309090.0,11.937000274658203,2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.771519947052004,0.8478379311203351,0.7531914335462772,0.0761684862549838,0.0730818993447687,0.0030865869102151,23.901435961096983,18.139999389648438,15.319999694824219
2016-09-15,12.748600006103516,11.902899742126465,11.959600448608398,12.555800437927246,17421500.0,12.555800437927246,2016-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.858189964294434,0.8839033658415799,0.8819983716331335,0.1637158899845161,0.0912086974727182,0.0725071925117979,24.22550163495422,16.299999237060547,15.069999694824219
2016-09-16,12.762999534606934,12.442399978637695,12.558199882507324,12.698599815368652,7446610.0,12.698599815368652,2016-09-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.973259925842283,0.8053839969846986,0.8837398025547651,0.2231831134502613,0.1176035806682268,0.1055795327820344,24.46048050519884,15.369999885559082,14.779999732971191
2016-09-19,14.430299758911133,13.119799613952637,13.213899612426758,14.430299758911133,31929100.0,14.430299758911133,2016-09-19,1.0,-0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.461590003967284,0.8141096385330618,0.8808195484799506,0.5122866377388746,0.2352556541474086,0.277030983591466,25.95574118530987,15.529999732971191,15.680000305175781
2016-09-20,14.434100151062012,13.17020034790039,14.434100151062012,13.768500328063965,28645000.0,13.768500328063965,2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6746000289917,0.7729962504332114,0.881078541887824,0.5009070222263716,0.2883859277632012,0.2125210944631704,26.651260359327654,15.920000076293945,15.6899995803833
2016-09-21,13.664999961853027,12.478599548339844,13.664999961853027,13.247599601745604,27382800.0,13.247599601745604,2016-09-21,1.0,0.8745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.80999002456665,0.7421612093583235,0.5939792116649635,0.3854176054000184,0.3077922632905647,0.0776253421094537,27.296899438794675,13.300000190734863,14.6899995803833
2016-09-22,13.446900367736816,13.10159969329834,13.208000183105469,13.331299781799316,9166430.0,13.331299781799316,2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.951249980926514,0.7906500142812559,0.5939792116649635,0.3117465807513575,0.3085831267827232,0.0031634539686342,27.6248744500743,12.020000457763672,13.729999542236328
2016-09-23,13.343000411987305,12.681699752807615,13.32229995727539,12.877900123596191,9824880.0,12.877900123596191,2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.046720027923584,0.8270166179734553,0.4584819603732579,0.1839717354121379,0.2836608485086062,-0.0996891130964682,27.825569641250738,12.289999961853027,13.930000305175781
2016-09-26,13.211400032043455,12.855899810791016,12.863900184631348,13.098299980163574,6831070.0,13.098299980163574,2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.229809951782226,0.7017036825638511,0.5040399475019117,0.0573813472653572,0.1839729500320697,-0.1265916027667125,27.077683219242704,14.5,14.979999542236328
2016-09-27,13.483799934387209,13.081299781799316,13.107399940490724,13.274800300598145,10239000.0,13.274800300598145,2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.31416997909546,0.7301277180271559,0.6192101659927879,0.0787497866021542,0.1629283173460866,-0.0841785307439324,26.557464008859444,13.100000381469727,14.529999732971191
2016-09-28,13.336099624633787,13.073399543762209,13.276800155639648,13.073399543762209,5990630.0,13.073399543762209,2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.302609920501707,0.6053983651575363,0.6141547752189401,0.0551173184408924,0.1413661175650478,-0.0862487991241554,26.16856816746045,12.390000343322754,13.979999542236328
2016-09-29,13.342700004577637,13.024499893188477,13.076000213623049,13.22480010986328,5950840.0,13.22480010986328,2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.182059955596923,0.5118513505053216,0.5784289376037142,0.0618259174324329,0.1254580775385248,-0.0636321601060919,25.91684640627299,14.020000457763672,13.859999656677246
2016-09-30,13.309100151062012,13.045599937438965,13.203200340270996,13.172699928283691,6331160.0,13.172699928283691,2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.122479915618896,0.4416910895161605,0.5784289376037143,0.0538441610410682,0.1111352942390335,-0.0572911331979652,25.724332115068883,13.289999961853027,13.880000114440918
2016-10-03,13.531000137329102,13.21150016784668,13.450499534606934,13.277000427246094,8348280.0,13.277000427246094,2016-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.169710063934328,0.6736904786414195,0.7249541528404955,0.0701605857280078,0.0907554200802438,-0.0205948343522359,25.210091257891072,13.569999694824219,14.15999984741211
2016-10-04,13.346699714660645,13.035699844360352,13.28339958190918,13.035699844360352,9881370.0,13.035699844360352,2016-10-04,1.0,0.1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16319007873535,0.740800072214204,0.5283392098187754,0.0219990533375078,0.0770041467316966,-0.0550050933941888,24.95624095981346,13.630000114440918,15.800000190734863
2016-10-05,13.143600463867188,12.686800003051758,13.026300430297852,12.854299545288086,12044800.0,12.854299545288086,2016-10-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.166310024261474,0.7986682492332442,0.3186863707434272,-0.0330890431796238,0.0549855087494325,-0.0880745519290563,24.72551056400757,12.989999771118164,15.210000038146973
2016-10-06,12.99020004272461,12.534700393676758,12.85159969329834,12.667099952697754,8933050.0,12.667099952697754,2016-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.123190021514892,0.8478508606218278,0.2630663964470248,-0.0894952739038892,0.0260893522187681,-0.1155846261226574,24.62902012631049,12.84000015258789,16.049999237060547
2016-10-07,12.68690013885498,12.045499801635742,12.673999786376951,12.21909999847412,11611200.0,12.21909999847412,2016-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01761999130249,0.8850281368577175,0.1560222562172738,-0.1827171337932007,-0.0156719449836256,-0.1670451888095751,24.745171988188773,13.479999542236328,15.720000267028809
2016-10-10,12.160900115966797,11.751299858093262,11.762399673461914,11.785699844360352,11727700.0,11.785699844360352,2016-10-10,1.0,-0.8332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.630020046234131,0.6705938723413426,0.1844290367082464,-0.3252951786232962,-0.1548650352478734,-0.1704301433754227,25.06452632590776,13.380000114440918,15.600000381469727
2016-10-11,12.071999549865724,11.707200050354004,11.784600257873535,11.933500289916992,9694640.0,11.933500289916992,2016-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50340003967285,0.5994349624204766,0.1757557052617019,-0.2898406725626756,-0.1818601627108339,-0.1079805098518417,25.03701789453466,15.359999656677246,15.630000114440918
2016-10-12,12.131199836730955,11.783699989318848,11.909199714660645,11.963000297546388,8665190.0,11.963000297546388,2016-10-12,2.0,-0.13595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.354460048675538,0.5460657799798271,0.2347988587453931,-0.2484660515819641,-0.19518134048506,-0.0532847110969041,24.825272277945675,15.90999984741211,15.609999656677246
2016-10-13,12.074000358581545,11.895899772644045,11.989100456237791,11.938199996948242,4333510.0,11.938199996948242,2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.220580005645752,0.6296418025169331,0.2347988587453931,-0.2145971492235983,-0.1990645022327677,-0.0155326469908305,24.472813199757173,16.690000534057617,15.630000114440918
