,Unnamed: 0,Unnamed: 0.1,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberofTrade,TakerbuybaseV,TakerbuyquoteV,date,tweet_count,daily_sent,elonmusk,michael_saylor,binance,peterlbrandt,apompliano,cashapp,investingcom,coinmarketcap,raoulgmi,charliebilello,MA_7,MA_30,MA_100,ADX_2_4,RSI_14,MACD_3_14,MACDsign_3_14,MACDdiff_3_14,Mass Index
653,653,653,8555.0,8626.0,8442.36,8544.07,31868.234157,1559433599999,272098436.34069574,348375,16922.662425,144486129.11826152,2019-06-01,2.0,0.27115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8585.81142857143,7451.1686666666665,5380.8984,0.6762303358873444,0.5468476841540685,319.17117653666537,451.5056130503284,-132.33443651366304,28.45009445300371
654,654,654,8545.1,8814.78,8524.0,8725.98,27835.133265,1559519999999,241414596.7195052,299353,14585.886999,126530020.38343656,2019-06-02,2.0,0.45855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8601.747142857143,7549.611666666667,5428.538199999999,0.7022581878458796,0.6109299332113252,350.8715578423016,431.3788020087231,-80.50724416642146,28.24722515678813
655,655,655,8726.0,8800.95,8080.8,8115.82,45692.965104,1559606399999,387155494.9730488,431252,22514.316859,190882595.70344344,2019-06-03,4.0,0.400225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8510.247142857143,7625.824,5468.5188,0.7983156003666076,0.44171818921740236,117.49161921859013,368.6013654506965,-251.10974623210637,28.164132150075716
656,656,656,8115.66,8115.66,7481.02,7687.03,74143.948941,1559692799999,582173398.3257968,645913,36776.597131,288822568.0432201,2019-06-04,16.0,0.11010625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8363.302857142857,7689.537666666666,5507.9535,0.8559500478790447,0.30835623165262294,-148.69546213292415,265.1419999339724,-413.83746206689653,28.092866363562997
657,657,657,7687.04,7896.7,7572.78,7776.5,48679.656455,1559779199999,377635818.0044095,426120,26296.533959,204082647.8767332,2019-06-05,4.0,0.562375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8239.134285714286,7757.1613333333335,5547.439299999999,0.9043373225983653,0.308356231652623,-221.32449990971872,167.84869996523412,-389.17319987495284,27.519298727748808
658,658,658,7778.08,7868.13,7444.58,7786.7,36624.118747,1559865599999,282156410.54378915,371485,18877.986383,145537581.791608,2019-06-06,5.0,0.1149599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8170.157142857142,7821.84,5587.214,0.7566089002021573,0.2839593297594663,-234.30211628568122,87.41853671505103,-321.7206530007322,26.894388830750778
659,659,659,7787.57,8100.0,7737.49,7980.53,33942.225658,1559951999999,269125728.1416496,323096,17193.575595,136343077.37705734,2019-06-07,6.0,-0.2204833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8088.089999999999,7888.281333333333,5628.838600000001,0.6679718467644324,0.3854334535083091,-153.23460896288725,39.287907579463365,-192.52251654235062,26.099950078158397
660,660,660,7978.94,8044.65,7751.0,7893.62,22657.329634,1560038399999,179047320.02388045,250864,11795.097294,93237148.4745482,2019-06-08,4.0,0.387825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7995.168571428571,7944.4293333333335,5669.637900000001,0.7263880076866387,0.38543345350830904,-139.7567151921503,3.478983025140623,-143.23569821729092,25.432794615519757
661,661,661,7895.28,7935.0,7506.66,7628.13,31568.465157,1560124799999,243970971.0244344,322175,16234.631275,125591062.0391708,2019-06-09,1.0,0.2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7838.3328571428565,7986.255999999999,5707.689200000001,0.45735736001890626,0.32151028290147265,-221.94551354535452,-41.60591628895842,-180.3395972563961,25.024043256123292
662,662,662,7627.57,8020.0,7511.0,7982.75,36756.078468,1560211199999,287125339.97011447,387179,19890.868561,155461282.83139247,2019-06-10,7.0,0.1878285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7819.322857142856,8016.473666666667,5749.317400000001,0.29593897141826686,0.3638584782705072,-112.73695859538657,-55.83212475024406,-56.904833845142505,24.737547450442403
663,663,663,7981.0,8010.0,7692.23,7884.9,30334.999427,1560297599999,238031771.51747337,309059,15793.772451,124001190.82079008,2019-06-11,7.0,0.0521142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7847.589999999999,8047.0599999999995,5790.0889,0.5419397650062219,0.3638584782705071,-93.77578754404112,-63.42085730900349,-30.354930235037635,24.354113768704746
664,664,664,7884.9,8200.0,7788.99,8127.64,41597.082622,1560383999999,333291726.6460002,361980,22826.901026,182925127.46756545,2019-06-12,9.0,0.0988777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7897.752857142857,8058.291,5834.2123,0.71130678331404,0.46350996573713826,9.697105747811293,-48.79726469764053,58.49437044545182,24.16641263847951
665,665,665,8127.64,8309.82,8010.03,8218.54,30467.764341,1560470399999,248418184.7720466,341246,16100.161346,131293315.79862677,2019-06-13,9.0,0.2184666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7959.444285714286,8067.323666666667,5877.8204000000005,0.8248733842080141,0.5142571768571688,87.21888579109418,-21.594034599893583,108.81292039098776,23.85891073145277
666,666,666,8216.44,8684.41,8144.32,8650.0,39835.246255,1560556799999,333475488.55375946,410072,20970.623827,175588531.48519167,2019-06-14,6.0,0.39365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8055.082857142857,8083.328,5925.702000000001,0.8940736306710654,0.6460330453371856,273.19906475711014,37.36458527150718,235.83447948560297,23.69848774306051
667,667,667,8650.88,8864.99,8567.63,8808.7,31791.636039,1560643199999,276420769.2933853,335840,16798.379296,146051605.23593673,2019-06-15,12.0,0.3603166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8185.808571428572,8114.731666666666,5975.0526,0.9362841663654627,0.6924434960621368,393.7672046585776,108.64510914892129,285.12209550965633,23.63236137696996
668,668,668,8810.77,9333.0,8760.0,8953.33,63289.251219,1560729599999,574211342.9796603,552319,33804.182046,306793742.1084928,2019-06-16,9.0,0.2484777777777777,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8375.122857142856,8168.000666666668,6025.937000000001,0.9616690750350372,0.7790686191247799,472.79325163864087,181.47473764686524,291.3185139917756,23.658067134718074
669,669,669,8953.0,9444.0,8950.0,9313.96,47895.485374,1560815999999,441567296.0592663,462160,24826.97685,228962151.24115247,2019-06-17,13.0,0.3674307692307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8565.295714285714,8236.551,6079.6462,0.9769000202367819,0.7948790843173303,607.7493218874242,266.72965449497707,341.01966739244716,23.730757742323952
670,670,670,9312.13,9336.36,8950.0,9081.55,51554.569401,1560902399999,470271954.2987056,449730,28057.047335,255972426.13011804,2019-06-18,13.0,0.1907692307692307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8736.245714285715,8267.653333333334,6131.293500000001,0.9860385873578288,0.7948790843173305,540.4966642027375,321.4830564365292,219.01360776620834,23.82389879926885
671,671,671,9081.97,9304.0,8960.0,9255.49,32147.706495,1560988799999,293748062.6668488,306202,17533.233016,160303572.0157976,2019-06-19,11.0,0.3855090909090908,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8897.367142857143,8311.564666666667,6185.132300000001,0.9916193209672937,0.7948790843173305,539.0987349258558,365.00619213439455,174.0925427914612,23.967363893597707
672,672,672,9253.76,9590.0,9175.2,9517.12,34556.053982,1561075199999,323621848.1987617,350662,18032.190714,168891671.53448427,2019-06-20,6.0,0.2355833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9082.878571428571,8365.306333333334,6241.4762,0.9949710376563459,0.8401554735903763,598.4840499108177,411.7017636896793,186.7822862211384,23.950804443688906
673,673,673,9518.06,10174.99,9518.06,10159.86,50484.415892,1561161599999,494783687.9853515,474344,28305.732749,277616242.76671946,2019-06-21,11.0,-0.0285363636363636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9298.572857142857,8449.687333333333,6304.4148,0.9969825182808997,0.894904489599936,819.9900830769129,493.3594275671261,326.63065550978683,24.095032187160005
674,674,674,10159.86,11160.0,9921.72,10729.5,104169.447976,1561247999999,1112069567.6381147,923334,55336.623587,590676435.7888236,2019-06-22,25.0,0.219784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9572.972857142857,8545.620333333332,6372.9385999999995,0.998189444752907,0.9368968154512897,1070.1780252437602,608.723147102453,461.4548781413072,24.53714342786723
675,675,675,10729.0,11392.64,10555.18,10906.07,57445.323945,1561334399999,625330374.7466884,557935,30129.801033,327919162.5503831,2019-06-23,10.0,0.00773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9851.935714285715,8643.660333333333,6442.761699999999,0.9989136006361115,0.9430932414962889,1171.9899318331409,721.3765040485906,450.61342778455025,24.98034992614931
676,676,676,10905.95,11143.63,10620.8,11056.59,43101.045285,1561420799999,469746663.93811727,440335,22674.413851,247193774.35494488,2019-06-24,9.0,-0.0701555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10100.882857142858,8744.699666666666,6513.2678000000005,0.9993481543512972,0.9430932414962889,1193.1664292329988,815.7344890854723,377.43194014752646,25.082747212260905
677,677,677,11056.59,11850.0,11026.0,11820.86,61276.686648,1561507199999,697773986.2691858,597798,32838.335566,373915513.2823127,2019-06-25,22.0,0.0783227272727272,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10492.212857142858,8851.580666666667,6591.665,0.9996088919541466,0.9592635110402752,1403.030816157403,933.1937544998585,469.8370616575445,25.235495135286
678,678,678,11821.28,13970.0,11741.0,13093.8,155930.147386,1561593599999,1996178374.594492,1355074,76046.064206,973444882.2175624,2019-06-26,29.0,0.0861758620689655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11040.542857142858,8996.163333333332,6682.7249,0.6839667118772287,0.979467726076658,1867.181329414152,1119.9912694827174,747.1900599314347,25.83543614765979
679,679,679,13098.38,13478.04,10525.1,11329.99,173894.820889,1561679999999,2058443849.314,1357233,80442.119916,951733425.6087812,2019-06-27,24.0,0.1590958333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11299.524285714288,9083.308333333332,6755.8695,0.49458140383107796,0.7374274702707941,1297.1041298644668,1155.4138415590674,141.69028830539946,26.696595019395517
680,680,680,11329.99,12480.0,10982.88,12400.63,95795.203964,1561766399999,1129888341.3212836,883116,48847.107883,576552254.919601,2019-06-28,13.0,0.1840384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11619.634285714286,9208.473333333333,6839.4454,0.38095021900338755,0.7374274702707941,1356.165068068638,1195.5640868609814,160.60098120765656,27.236651742419134
681,681,681,12407.06,12441.54,11475.02,11903.13,69642.074157,1561852799999,829011822.2365324,732073,36061.459369,429403585.74678665,2019-06-29,3.0,0.2119333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11787.295714285716,9329.592999999999,6918.670300000001,0.5985765805148135,0.7374274702707942,1108.9304700858684,1178.237363505959,-69.30689342009055,27.51936986507031
682,682,682,11903.13,12180.0,10766.03,10854.1,84512.530443,1561939199999,971151050.9005816,711267,42697.44,492370966.31592095,2019-06-30,6.0,-0.08855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11779.871428571427,9406.229666666664,6987.342,0.7512913936645311,0.6037796410132352,543.2224462876111,1051.2343800622893,-508.01193377467825,27.807400474394285
683,683,683,10854.1,11282.28,10030.0,10624.93,90962.268271,1562025599999,972343281.8603553,757458,44210.988365,473020897.41183615,2019-07-01,11.0,0.2475363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11718.205714285714,9475.591666666665,7053.5312,0.8466659192748668,0.4960833876643171,177.83847288919242,876.5551986276699,-698.7167257384775,28.036010157298392
684,684,684,10624.9,10938.75,9727.0,10842.85,109561.038728,1562111999999,1128353804.8007915,870148,54998.503606,566863180.5509229,2019-07-02,9.0,0.0125666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11578.49,9546.154,7122.037899999999,0.7747387708060411,0.45733516842296074,87.55351955726474,718.7548628135888,-631.2013432563241,28.235834730726847
685,685,685,10844.98,11991.89,10841.04,11940.0,96815.90029,1562198399999,1097804642.7577736,814754,49613.616744,561585673.8651912,2019-07-03,9.0,-0.0228222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11413.66142857143,9673.626666666667,7202.0767,0.734097273484261,0.586776611382539,444.8814718096128,663.9801846127937,-219.0987128031809,28.42819519984562
686,686,686,11940.0,12000.0,11055.0,11145.67,66512.221892,1562284799999,775818897.3894848,643867,33626.851862,392411806.4334007,2019-07-04,7.0,0.2764428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11387.330000000002,9788.914666666667,7274.0479000000005,0.6018595511022442,0.587650567691996,278.81048633165483,586.9462449565659,-308.1357586249111,28.536376704662658
687,687,687,11145.67,11406.83,10796.44,10970.73,63534.350582,1562371199999,705853649.0264896,564857,32306.914259,359142813.9881069,2019-07-05,7.0,0.2739999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11183.058571428572,9895.389,7343.374699999999,0.5693505167927307,0.5452303184036226,124.11436020242945,494.3798680057386,-370.26550780330916,28.510961761216393
688,688,688,10982.41,11665.0,10964.51,11256.49,51469.496331,1562457599999,585001376.155429,470692,25601.989482,291096287.944003,2019-07-06,2.0,0.5628,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11090.681428571426,10011.048666666667,7415.6615,0.5498450962070227,0.580147793990739,153.58374819960227,426.22064404451135,-272.6368958449091,28.47835770294396
689,689,689,11256.45,11538.0,11094.37,11406.24,38884.795599,1562543999999,439439052.9455421,366769,22449.30112,253820654.34123248,2019-07-07,2.0,0.34645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11169.558571428572,10125.239,7488.6914,0.7200033703883638,0.5801477939907391,211.02323311840337,383.1811618592898,-172.1579287408864,28.367137887140757
690,690,690,11410.0,12338.03,11220.0,12238.6,52182.367215,1562630399999,618530684.4325522,507860,27740.09749,328709707.94803345,2019-07-08,6.0,0.2814666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11400.082857142857,10270.071666666665,7570.007699999999,0.8282279177286065,0.6811505665871904,527.0441277086557,411.953755029163,115.09037267949265,28.351572610493996
691,691,691,12238.6,12794.73,12068.0,12543.41,78442.130343,1562716799999,975986802.0300353,660273,40993.911974,508388352.3604959,2019-07-09,9.0,0.2495555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11643.020000000002,10433.914333333332,7654.4023,0.6340459551311589,0.7247635199414605,740.6139068505217,477.68578539343486,262.9281214570869,28.247702338976634
692,692,692,12548.51,13147.08,11569.0,12108.37,109246.044997,1562803199999,1369749939.9675035,899391,46964.760907,588798251.124835,2019-07-10,5.0,0.14388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11667.072857142859,10571.435,7734.040400000001,0.700555023879038,0.6181648900204966,624.2718840219641,507.00300511914077,117.2688789028233,28.318054832377356
693,693,693,12108.11,12111.73,11000.0,11342.89,87506.461058,1562889599999,1007356802.218256,760057,43714.15617,503407388.6836543,2019-07-11,5.0,-0.0124399999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11695.247142857143,10686.701333333333,7798.8964000000005,0.7404604651277654,0.5179363669207395,251.56288186145684,455.91498046760404,-204.3520986061472,28.319437447337727
694,694,694,11342.88,11885.0,11073.0,11757.22,56321.858281,1562975999999,649824820.7654814,537561,30291.119356,349517968.90387326,2019-07-12,17.0,0.0608117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11807.602857142858,10807.687333333333,7867.1426,0.822547050607164,0.5179363669207395,225.20578880113862,409.77314213431094,-184.56735333317232,28.260288882723
695,695,695,11757.22,11799.98,10830.0,11355.76,54245.594548,1563062399999,614050007.9919451,510305,26460.058236,299649536.3943535,2019-07-13,7.0,0.0181285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11821.784285714286,10912.261333333334,7931.7136,0.8906439166273534,0.47421883681256327,51.56866255492605,338.132246218434,-286.5635836635079,28.229419501925108
696,696,696,11355.78,11452.0,10103.0,10174.18,72517.579236,1563148799999,777646151.6029468,649043,35853.69216,384643236.23562616,2019-07-14,2.0,0.1849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11645.775714285715,10963.067333333334,7983.405900000001,0.9328436449717138,0.36721951817143456,-460.35800298876165,178.43419637699483,-638.7921993657565,28.293103892270402
697,697,697,10174.18,11100.0,9860.0,10838.72,81922.426332,1563235199999,851028723.7031858,732206,41714.189655,433767828.4945731,2019-07-15,9.0,0.0490222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11445.792857142855,11030.734666666665,8041.354200000001,0.9593135012663241,0.3378220472038382,-407.83769119177487,61.17981886324087,-469.01751005501575,28.370410867293945
698,698,698,10833.78,11028.0,9350.01,9439.59,97219.443413,1563321599999,982462166.6932294,796646,47295.944048,478852520.00356245,2019-07-16,17.0,0.2475294117647058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11002.39,11046.943333333333,8084.0473999999995,0.9754152431694003,0.28296629065457063,-870.9040433336286,-125.23695357613308,-745.6670897574955,28.426437886372202
699,699,699,9430.17,9957.0,9060.0,9667.92,84942.672717,1563407999999,809555508.3476789,757742,43073.115146,410754257.707386,2019-07-17,13.0,-0.0361615384615384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10653.754285714285,11058.742,8128.3576,0.8476383679458457,0.2557205244457007,-929.7848597061893,-286.1465348021444,-643.6383249040449,28.16323583907745
700,700,700,9668.86,10788.0,9252.0,10627.16,80283.310252,1563494399999,807822745.1854327,734821,42103.344745,423743857.79454607,2019-07-18,14.0,0.1285928571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10551.507142857143,11110.262333333334,8183.1292,0.7709722428117127,0.4354447847464069,-541.5928894872195,-337.23580573915945,-204.35708374806006,27.956667247299517
701,701,701,10628.64,10769.71,10121.84,10504.29,56546.932133,1563580799999,589931612.3419864,567735,29070.357474,303508985.606864,2019-07-19,5.0,0.0763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10372.517142857143,11151.889,8235.0896,0.8252259819958127,0.4354447847464069,-382.3225097598479,-346.2531465432972,-36.0693632165507,27.761713807283513
702,702,702,10505.78,11068.99,10350.0,10740.23,47331.899848,1563667199999,505569016.3500829,461660,25003.62155,267188169.9395916,2019-07-20,5.0,0.19228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10284.584285714285,11192.659333333333,8292.3182,0.6200915476763931,0.4940275680746949,-201.30584456066572,-317.2636861467709,115.95784158610519,27.50187069670477
703,703,703,10740.27,10817.9,10288.0,10589.45,38834.287935,1563753599999,409661485.9985647,395452,20345.527384,214610701.2026862,2019-07-21,3.0,0.0904666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10343.908571428572,11206.979,8347.7326,0.6351736311491524,0.4820701955234525,-164.7309000036421,-286.75712891814516,122.02622891450306,26.851712917154703
704,704,704,10590.15,10683.16,10100.0,10340.31,40467.954839,1563839999999,421016379.36208767,389565,19335.4119,201324461.2284504,2019-07-22,1.0,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10272.707142857142,11194.006,8400.6835,0.7491184345161293,0.44443398382200483,-229.25103069535726,-275.2559092735876,46.00487857823032,25.952568255728178
705,705,705,10343.08,10343.97,9822.0,9864.91,47624.37071,1563926399999,478441909.40505725,448147,24082.309129,241965620.20266604,2019-07-23,8.0,-0.0185624999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10333.467142857144,11159.300666666668,8448.0196,0.8402161915859299,0.39219098679632297,-416.2396852820748,-303.452664475285,-112.78702080678977,25.229551991604083
706,706,706,9864.78,9937.0,9525.0,9763.28,43475.380377,1564012799999,422534162.14571214,424762,21963.773537,213526693.3881535,2019-07-24,11.0,0.0329818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10347.09,11116.190333333332,8495.402900000001,0.6121745127788221,0.34255359903441024,-506.783123250847,-344.1187562303974,-162.66436702044956,24.681013482744792
707,707,707,9763.4,10175.0,9720.03,9879.87,37873.354728,1564099199999,378938450.0817674,368176,19308.011426,193241603.01232004,2019-07-25,6.0,0.0928999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240.334285714285,11051.490666666667,8542.4644,0.46128628101040137,0.4114310506794817,-469.4834048205921,-369.19168594843643,-100.29171887215568,24.184763058678364
708,708,708,9882.15,9889.98,9637.0,9824.0,27167.463217,1564185599999,265108103.13392133,299935,14006.629434,136688126.95394775,2019-07-26,5.0,0.43794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10143.15,10942.497333333333,8588.6762,0.6197620731880331,0.39478234674689766,-442.50696651277576,-383.85474206130436,-58.6522244514714,23.714450319309208
709,709,709,9824.0,10188.66,9333.0,9476.52,43809.778301,1564271999999,424932724.9687315,401418,21428.052318,208090741.11042413,2019-07-27,4.0,0.3481499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9962.619999999999,10880.715,8630.857,0.7475878566275619,0.3371469765214297,-528.7260454785373,-412.829002744751,-115.89704273378635,23.40296008070037
710,710,710,9478.92,9594.99,9165.0,9541.54,29401.022937,1564358399999,278537286.1348134,271327,17116.433132,162267204.1584597,2019-07-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9812.918571428572,10785.412,8673.685599999999,0.5218337313020411,0.3084340605990043,-506.9985766651316,-431.6629175288271,-75.33565913630451,23.12374154128908
711,711,711,9541.54,9729.0,9395.0,9507.64,29021.937411,1564444799999,277497756.7684168,294468,16075.166971,153791418.10329247,2019-07-29,9.0,0.3216555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9693.965714285716,10705.562333333333,8715.8447,0.3863812561067287,0.3587022860159125,-476.21343506831545,-440.5730210367248,-35.64041403159064,22.87581517255972
712,712,712,9509.07,9714.28,9402.0,9574.21,32536.368834,1564531199999,310867928.28793913,283961,17211.009653,164621319.04418957,2019-07-30,12.0,0.034025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9652.437142857143,10662.899333333335,8759.0254,0.6118766774167791,0.3587022860159124,-406.7166447051404,-433.80174577040793,27.08510106526751,22.69169405222817
713,713,713,9575.0,10109.8,9555.0,10080.53,39515.35456,1564617599999,389690761.44466114,364212,21235.609604,209506872.509218,2019-07-31,12.0,0.2334833333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9697.75857142857,10644.752666666667,8806.2593,0.7615057271828447,0.5011759001741083,-163.83625923408727,-379.8086484631438,215.97238922905655,22.60500023803441
714,714,714,10080.53,10467.86,9863.46,10374.99,41727.637028,1564703999999,422156523.6690079,378062,22244.919467,225207082.3942673,2019-08-01,6.0,0.2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9768.49,10629.157333333333,8855.0761,0.8543678394789133,0.5951317341775021,60.30299175230721,-291.78632042005364,352.08931217236085,22.642443885272723
715,715,715,10375.0,10670.0,10281.35,10523.75,42990.444221,1564790399999,450323284.1507597,431322,22206.135093,232638457.60696328,2019-08-02,5.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9868.454285714284,10581.948999999999,8906.1636,0.9117500634198095,0.6393776623050681,207.95513439625938,-191.83802945679102,399.7931638530504,22.600341908877226
716,716,716,10523.75,10904.77,10497.93,10816.86,33802.318824,1564876799999,363852799.8717801,348893,18132.529707,195125820.4794652,2019-08-03,3.0,0.6072000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10059.931428571426,10570.988666666668,8962.1332,0.946642183389364,0.6854451199026913,365.5477205822226,-80.36087944898827,445.9086000312109,22.57174835890844
717,717,717,10816.86,11040.0,10552.0,10929.23,39924.745141,1564963199999,431793873.4232976,353721,22066.368257,238959952.2351608,2019-08-04,5.0,0.3676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10258.172857142858,10569.605333333335,9018.284500000002,0.9679501003709371,0.7100615874525027,450.6703265573233,25.84536175227407,424.8249648050492,22.440496529396217
718,718,718,10929.99,11937.52,10927.8,11828.8,65153.673713,1565049599999,757976547.217046,622610,33530.07066,389969213.3989176,2019-08-05,15.0,0.1481533333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10589.767142857143,10588.682333333332,9083.6156,0.9807540614013872,0.818709806364612,787.3544340427125,178.1471762103618,609.2072578323507,22.475725748063496
719,719,719,11830.0,12330.7,11226.7,11481.69,76705.389875,1565135999999,904119081.6157126,625827,37522.116972,442937542.0407164,2019-08-06,9.0,0.0741666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10862.264285714284,10591.197333333334,9145.3573,0.9884364380196573,0.8475802406130963,753.4869183501996,293.2151246383294,460.2717937118702,22.68002591532729
720,720,720,11481.69,12141.17,11382.84,11975.03,69173.390353,1565222399999,814597979.050504,592916,36357.225918,428496665.57006496,2019-08-07,4.0,0.477025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11132.907142857144,10582.411666666669,9212.7262,0.9930458639906192,0.8475802406130963,869.4698669934314,408.4660731093499,461.0037938840815,22.86037814246037
721,721,721,11975.04,12060.0,11521.0,11999.77,51207.257174,1565308799999,604389131.062836,473584,27463.200763,324785966.1265964,2019-08-08,5.0,-0.0043999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11365.018571428573,10564.290333333332,9279.5158,0.9958115195731964,0.8475802406130962,870.8358202726031,500.9400225420006,369.8957977306025,22.904180478659995
722,722,722,11994.17,12045.68,11700.0,11879.99,39427.152588,1565395199999,467011047.9414285,410902,20074.421911,238009297.579604,2019-08-09,11.0,0.1511727272727272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11558.767142857145,10556.677666666665,9344.4837,0.9812710137250719,0.8475802406130963,769.4526786754031,554.6425537686812,214.81012490672197,22.828902663058425
