Date,High,Low,Open,Close,Volume,Adj Close,date,tweet_count,daily_sent,narendramodi,amitshah,eos,brendanblumer,ryangirdusky,sentedcruz,elienyc,binance,whcos,yamiche,MA_10,ADX_2_7,RSI_10,MACD_5_10,MACDsign_5_10,MACDdiff_5_10,Mass Index,vix,gvz
2018-03-12,6.227190017700195,5.7221198081970215,6.152480125427246,5.832330226898193,206551008.0,5.832330226898193,2018-03-12,54.0,0.3621999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.810198020935059,0.6650744569645257,0.1748833971290641,-0.5068054100613208,-0.4405530845699036,-0.0662523254914171,22.04129667000187,15.779999732971191,11.010000228881836
2018-03-13,5.984690189361572,5.663320064544678,5.815489768981934,5.860660076141357,199199008.0,5.860660076141357,2018-03-13,60.0,0.3711500000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.595970010757446,0.7452488172388433,0.1676306080326792,-0.4596700995024267,-0.4443764875564083,-0.0152936119460184,22.22938497050736,16.350000381469727,10.699999809265137
2018-03-14,5.9659199714660645,5.2517499923706055,5.871399879455566,5.340310096740723,210732992.0,5.340310096740723,2018-03-14,24.0,0.0187749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.312154054641724,0.8079377458471304,0.1237315313557875,-0.484942042167221,-0.4524895984785708,-0.0324524436886501,22.517547479817363,17.229999542236328,10.40999984741211
2018-03-15,5.375269889831543,4.871719837188721,5.3524699211120605,5.168710231781006,293299008.0,5.168710231781006,2018-03-15,66.0,0.2536363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.023864078521728,0.8549544423033457,0.0955052453403202,-0.4953362909075371,-0.4610589369643641,-0.034277353943173,22.71073628565482,16.59000015258789,10.399999618530273
2018-03-16,5.316199779510498,4.951039791107178,5.181379795074463,5.086470127105713,184719008.0,5.086470127105713,2018-03-16,42.0,0.3416714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.807658100128174,0.8910695417932841,0.0955052453403202,-0.4834461217829018,-0.4655363739280717,-0.0179097478548301,22.878944874844525,15.800000190734863,9.880000114440918
2018-03-17,5.107140064239502,4.608860015869141,5.085140228271484,4.673220157623291,140080000.0,4.673220157623291,2018-03-17,36.0,0.3577333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.624236106872559,0.918277424752755,0.0730811333830808,-0.5102744417708687,-0.4744839874966312,-0.0357904542742374,23.012402886867832,15.800000190734863,9.880000114440918
2018-03-18,4.684289932250977,3.952049970626831,4.653389930725098,4.64955997467041,333500992.0,4.64955997467041,2018-03-18,24.0,0.1113499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4687601089477536,0.8706747362837314,0.0471236503540321,-0.4975672233165076,-0.4791006346606065,-0.0184665886559011,23.173130272200403,15.800000190734863,9.880000114440918
2018-03-19,6.357120037078857,4.571450233459473,4.709099769592285,6.357120037078857,660668992.0,6.357120037078857,2018-03-19,72.0,0.3317749999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.491122102737426,0.8396271778678523,0.5474679042999842,-0.2017592023815453,-0.4236323482047943,0.221873145823249,23.5774223714914,19.020000457763672,10.989999771118164
2018-03-20,6.404520034790039,5.453199863433838,6.168869972229004,6.013850212097168,667072000.0,6.013850212097168,2018-03-20,66.0,0.3658727272727273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5121091365814205,0.8659384209996058,0.5555501453329911,-0.0801921218759709,-0.3549443029390296,0.2747521810630587,23.91024752878326,18.200000762939453,11.010000228881836
2018-03-21,7.235620021820068,5.97983980178833,6.065839767456055,7.028739929199219,765790016.0,7.028739929199219,2018-03-21,84.0,0.4574857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.601097106933594,0.8889014941751959,0.6785738391818491,0.1447484926198647,-0.2550057438272507,0.3997542364471155,24.260881077073257,17.860000610351562,10.90999984741211
2018-03-22,7.343969821929932,6.319180011749268,7.005899906158447,7.027579784393311,1062430016.0,7.027579784393311,2018-03-22,60.0,0.2011099999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7206220626831055,0.9061237990568884,0.6921515926833035,0.2584949578215543,-0.1523056034974896,0.4108005613190439,24.61026393806685,23.34000015258789,11.239999771118164
2018-03-23,7.13824987411499,6.415410041809082,7.020860195159912,7.005159854888916,846830016.0,7.005159854888916,2018-03-23,102.0,0.2961529411764707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.835072040557861,0.919040527718158,0.6921515926833035,0.3014751641992914,-0.0615494499581334,0.3630246141574249,24.827624089786205,24.8700008392334,13.460000038146973
2018-03-24,7.121640205383301,6.629000186920166,6.989429950714111,6.629000186920166,357179008.0,6.629000186920166,2018-03-24,42.0,0.1225428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.963941049575806,0.9324538386434584,0.6921515926833035,0.2496538019737446,0.0006912004282422,0.2489626015455024,24.901832120377417,24.8700008392334,13.460000038146973
2018-03-25,6.568230152130127,5.418330192565918,6.525700092315674,5.902999877929688,553672000.0,5.902999877929688,2018-03-25,60.0,0.30451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.037370014190674,0.7848183196240772,0.3717693359335765,0.0962570241264808,0.0198043651678899,0.0764526589585909,25.018614776030155,24.8700008392334,13.460000038146973
2018-03-25,6.760610103607178,6.489999771118164,6.598720073699951,6.518159866333008,274460000.0,6.518159866333008,2018-03-25,60.0,0.30451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.180538988113403,0.8151895137962886,0.4235878076141378,0.0999583542026298,0.0358351629748379,0.0641231912277919,25.084239657522968,24.8700008392334,13.460000038146973
2018-03-26,6.43871021270752,5.281980037689209,5.899670124053955,5.911610126495361,877542976.0,5.911610126495361,2018-03-26,18.0,-0.1168666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3043779850006105,0.7455199532443658,0.2593863563030754,0.0040177037110291,0.0294716711220761,-0.025453967411047,25.21238497774165,21.030000686645508,12.949999809265137
2018-03-27,6.55171012878418,5.816559791564941,5.880000114440918,6.292429924011231,616041984.0,6.292429924011231,2018-03-27,60.0,0.10103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.468664979934692,0.6932677828304239,0.2908165044586487,0.0091429119324972,0.0254059192841604,-0.0162630073516631,25.37287732526168,22.5,12.220000267028809
2018-03-28,6.367129802703857,5.920209884643555,6.308839797973633,6.0154900550842285,626902976.0,6.0154900550842285,2018-03-28,78.0,0.3969076923076922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.434501981735229,0.7120169653394973,0.2908165044586487,-0.030576222022459,0.0142094910228365,-0.0447857130452955,25.485201557641663,22.8700008392334,11.739999771118164
2018-03-29,6.204860210418701,5.855480194091797,6.027999877929688,6.103300094604492,506609984.0,6.103300094604492,2018-03-29,90.0,0.3428133333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.443446969985962,0.6125024846609869,0.2806257123552403,-0.037083548372248,0.0039508831438196,-0.0410344315160676,25.58051492517023,19.969999313354492,11.0600004196167
2018-03-30,6.219779968261719,5.956230163574219,6.109429836273193,5.992990016937256,224212992.0,5.992990016937256,2018-03-30,84.0,0.2669785714285713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.339871978759765,0.7047938286275373,0.2876578274073116,-0.0550991594597585,-0.007859125376896,-0.0472400340828624,25.48589006444748,19.969999313354492,11.0600004196167
2018-03-31,6.044899940490723,5.251190185546875,6.001719951629639,5.663819789886475,401303008.0,5.663819789886475,2018-03-31,24.0,0.512975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.203495979309082,0.7740123366024502,0.183855081926447,-0.1114607902448963,-0.028579458350496,-0.0828813318944002,25.29596689796069,19.969999313354492,11.0600004196167
2018-04-01,5.956890106201172,5.563439846038818,5.681600093841553,5.887909889221191,314995008.0,5.887909889221191,2018-04-01,24.0,0.32445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.091770982742309,0.7051023944937723,0.1838550819264471,-0.1014952531833541,-0.0431626173170677,-0.0583326358662864,25.09958165502434,19.969999313354492,11.0600004196167
2018-04-02,6.194369792938232,5.818850040435791,5.903049945831299,6.133220195770264,306368992.0,6.133220195770264,2018-04-02,36.0,0.1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.042192983627319,0.6520774425568544,0.3092711828064005,-0.0527400499645711,-0.0450781038465684,-0.0076619461180027,24.84534061942484,23.6200008392334,12.859999656677246
2018-04-03,6.1412200927734375,5.611599922180176,6.110380172729492,5.727530002593994,260820000.0,5.727530002593994,2018-04-03,108.0,0.1522944444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02464599609375,0.6475229766673064,0.2657175186856735,-0.0844181471771214,-0.052946112512679,-0.0314720346644424,24.641174847933318,21.100000381469727,11.800000190734863
2018-04-04,6.462570190429688,5.502649784088135,5.722400188446045,6.401319980621338,542464000.0,6.401319980621338,2018-04-04,54.0,0.1948444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.012962007522583,0.6441071272501454,0.4204017750877592,0.0055085326612136,-0.0412551834779004,0.0467637161391141,24.604726936386854,20.059999465942383,12.0
2018-04-05,6.413179874420166,5.761169910430908,6.358089923858643,5.889520168304443,451440992.0,5.889520168304443,2018-04-05,66.0,0.0661363636363636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010753011703491,0.6415452401872747,0.4204017750877591,-0.0233198276362651,-0.0376681123095734,0.0143482846733082,24.629038919413443,18.940000534057617,11.550000190734863
2018-04-06,6.035299777984619,5.849199771881104,5.882750034332275,5.907410144805908,220028000.0,5.907410144805908,2018-04-06,66.0,0.1858545454545454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.972251033782959,0.6396238248901216,0.4204017750877591,-0.0349204624112582,-0.0371185823299103,0.0021981199186521,24.61565531731145,21.489999771118164,11.949999809265137
2018-04-07,6.011710166931152,5.853489875793457,5.899350166320801,5.973919868469238,166915008.0,5.973919868469238,2018-04-07,54.0,0.4549333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96809401512146,0.7226491801736691,0.4204017750877591,-0.0290544588600676,-0.0355057576359418,0.0064512987758742,24.46719271699095,21.489999771118164,11.949999809265137
2018-04-08,6.074520111083984,5.803810119628906,5.977280139923096,5.87322998046875,226564992.0,5.87322998046875,2018-04-08,18.0,0.2198999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.945087003707886,0.7162825941331769,0.4691753617481835,-0.039349987901307,-0.0362746036890148,-0.0030753842122921,24.31240334464363,21.489999771118164,11.949999809265137
2018-04-09,6.070479869842529,5.800139904022217,5.878139972686768,6.000179767608643,225494000.0,6.000179767608643,2018-04-09,78.0,0.5151153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.945805978775025,0.7869704167276093,0.4663724855642434,-0.0233460670298004,-0.033688896357172,0.0103428293273715,24.19062310758081,21.770000457763672,12.390000343322754
2018-04-10,8.81566047668457,5.989580154418945,5.99822998046875,8.4893798828125,1818530048.0,8.4893798828125,2018-04-10,48.0,0.4291624999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.228361988067627,0.8400345813696015,0.9174120955179478,0.3639497901146242,0.0458388409371872,0.318110949177437,24.79022656719772,20.469999313354492,12.779999732971191
2018-04-11,9.045109748840332,8.001359939575195,8.495849609375,8.701539993286133,1717360000.0,8.701539993286133,2018-04-11,30.0,0.3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5097249984741214,0.879905180798426,0.9239764295038828,0.5852899840763985,0.1537290695650295,0.4315609145113689,25.221063875963484,20.239999771118164,14.359999656677246
2018-04-12,9.274669647216797,8.534870147705078,8.70635986328125,8.744500160217285,936742976.0,8.744500160217285,2018-04-12,126.0,0.0630095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.770852994918823,0.7552593216742568,0.9307108322094012,0.6770579949192745,0.2583948546358786,0.4186631402833959,25.204449467651944,18.489999771118164,12.880000114440918
2018-04-13,8.92765998840332,8.079529762268066,8.745380401611328,8.602470397949219,811486976.0,8.602470397949219,2018-04-13,54.0,0.2656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0583470344543455,0.758088150935967,0.76617230913651,0.664559794737241,0.3396278426561511,0.3249319520810899,25.15690274831757,17.40999984741211,13.359999656677246
2018-04-14,8.634900093078613,7.716790199279785,8.634900093078613,8.399649620056152,861262976.0,8.399649620056152,2018-04-14,30.0,0.2058599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.258179998397827,0.7602097728822498,0.653656987816533,0.5867358225488637,0.3890494386346937,0.1976863839141699,25.045659950864334,17.40999984741211,13.359999656677246
2018-04-15,8.393320083618164,7.843019962310791,8.387960433959961,8.104680061340332,455204000.0,8.104680061340332,2018-04-15,24.0,-0.0234249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.479695987701416,0.7769212289632572,0.653656987816533,0.4640342789710576,0.4040464067019666,0.059987872269091,24.8782539784694,17.40999984741211,13.359999656677246
2018-04-16,8.989740371704102,8.093210220336914,8.131360054016113,8.509750366210938,798768000.0,8.509750366210938,2018-04-16,66.0,0.5056363636363637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.739930009841919,0.8074767919528538,0.74546654920956,0.4303571632744036,0.409308558016454,0.0210486052579496,24.810565168514277,16.559999465942383,13.430000305175781
2018-04-17,9.147259712219238,8.487409591674805,8.487409591674805,9.030719757080078,518188992.0,9.030719757080078,2018-04-17,66.0,0.3764181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.045609998703004,0.8480796935237959,0.7655297781824071,0.4648403313124962,0.4204149126756625,0.0444254186368336,24.803290288695862,15.25,13.069999694824219
2018-04-18,9.443209648132324,8.957850456237793,9.018950462341309,9.443209648132324,554115968.0,9.443209648132324,2018-04-18,132.0,0.3897272727272725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.402607965469361,0.8855924342857728,0.8014655083422263,0.5179756591101317,0.4399270619625564,0.0780485971475752,24.669524475993477,15.600000381469727,13.460000038146973
2018-04-19,11.567999839782717,9.512869834899902,9.512869834899902,11.450799942016602,1512339968.0,11.450799942016602,2018-04-19,60.0,0.4023700000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.947669982910156,0.913773420351269,0.915333131430066,0.8197464485512995,0.515890939280305,0.3038555092709945,24.942677557480376,15.960000038146973,12.880000114440918
2018-04-20,11.651300430297852,10.3056001663208,11.580699920654297,11.11139965057373,1142259968.0,11.11139965057373,2018-04-20,90.0,0.40058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.20987195968628,0.9350754885066438,0.91759770176728,0.8832428078126355,0.5893613129867712,0.2938814948258643,25.13762172253516,16.8799991607666,12.140000343322754
2018-04-21,11.833900451660156,10.812800407409668,11.073399543762209,11.349599838256836,1001900032.0,11.349599838256836,2018-04-21,24.0,0.1725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47467794418335,0.9510520396231747,0.9231077784751188,0.9004382559791289,0.6515767015852427,0.2488615543938861,25.298708945430835,16.8799991607666,12.140000343322754
2018-04-22,11.791500091552734,11.322699546813965,11.333399772644045,11.60569953918457,662115968.0,11.60569953918457,2018-04-22,24.0,0.2461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.760797882080078,0.9632859631218386,0.9231077784751188,0.8940485608178363,0.7000710734317616,0.1939774873860748,25.397877191199036,16.8799991607666,12.140000343322754
2018-04-23,16.002399444580078,11.725199699401855,11.725199699401855,15.306599617004396,3223780096.0,15.306599617004396,2018-04-23,66.0,0.2079454545454545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.431210803985596,0.9724614057458364,0.9767241813507996,1.3971209473196584,0.8394810482093411,0.5576398991103173,26.064664092057917,16.34000015258789,12.130000114440918
2018-04-24,15.542799949645996,13.597299575805664,15.100799560546877,14.458999633789062,3005040128.0,14.458999633789062,2018-04-24,24.0,0.12285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.037145805358886,0.9793429877138344,0.9767241813508,1.458425830541378,0.9632700046757484,0.4951558258656295,26.692663618633425,18.020000457763672,12.239999771118164
2018-04-25,15.486499786376951,13.99899959564209,14.43299961090088,15.486499786376951,1566850048.0,15.486499786376951,2018-04-25,96.0,0.1587874999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.775327777862548,0.9845070558158266,0.9767241813507996,1.5591572547791852,1.082447454696436,0.4767098000827492,27.105500891999363,17.84000015258789,11.970000267028809
2018-04-26,17.94580078125,14.994600296020508,15.471599578857422,16.667600631713867,2486409984.0,16.667600631713867,2018-04-26,102.0,0.2983411764705883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.59111280441284,0.988380225595174,0.986650230009558,1.698561962458177,1.2056703562487845,0.4928916062093926,27.623570745038865,16.239999771118164,11.489999771118164
2018-04-27,19.50849914550781,16.68720054626465,16.68720054626465,18.86739921569824,2728300032.0,18.86739921569824,2018-04-27,60.0,0.15977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57478075027466,0.991285156370071,0.9899715969764188,2.004960560434766,1.3655283970859806,0.6394321633487852,28.16360487869744,15.40999984741211,10.989999771118164
2018-04-28,22.890399932861328,18.87739944458008,18.87739944458008,21.542600631713867,4870720000.0,21.542600631713867,2018-04-28,48.0,0.2012374999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.784719848632813,0.7890237195049689,0.9939517993282524,2.45590785506468,1.5836042886817208,0.8723035663829595,28.75166767705177,15.40999984741211,10.989999771118164
2018-04-29,21.63909912109375,16.85650062561035,21.63909912109375,17.58009910583496,4073370112.0,17.58009910583496,2018-04-29,96.0,0.10584375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.397649765014648,0.7034766750459089,0.7705813373321705,1.952657187301483,1.6574148684056735,0.2952423188958095,29.261140253081035,15.40999984741211,10.989999771118164
2018-04-30,19.075899124145508,16.311399459838867,17.67009925842285,18.95389938354492,3330129920.0,18.95389938354492,2018-04-30,72.0,0.3025333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.181899738311767,0.5740299881910329,0.7174290347044623,1.767965520459338,1.6795249988164065,0.0884405216429315,29.614262509852377,15.930000305175781,11.149999618530273
2018-05-01,19.51210021972656,18.41860008239746,18.93400001525879,19.20940017700196,2410370048.0,19.20940017700196,2018-05-01,84.0,0.0384714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96787977218628,0.617679995813676,0.7352872584398933,1.5987874272232148,1.6633774844977682,-0.0645900572745534,29.87290346542203,15.489999771118164,11.880000114440918
2018-05-02,19.267900466918945,17.18239974975586,19.267900466918945,17.7677001953125,2266540032.0,17.7677001953125,2018-05-02,102.0,0.1145705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.584079837799074,0.6867139057765448,0.6032340763515046,1.191172868400674,1.5689365612783497,-0.3777636928776757,30.15538616628284,15.970000267028809,11.640000343322754
2018-05-03,18.059499740600582,16.46739959716797,17.71030044555664,17.152099609375,1749309952.0,17.152099609375,2018-05-03,66.0,0.2650636363636363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.768629837036134,0.5537686787842779,0.5352765583020336,0.8033725433917489,1.4158237577010298,-0.6124512143092808,30.386459401817028,15.899999618530273,11.460000038146973
2018-05-04,18.57159996032715,17.14109992980957,17.14109992980957,17.798500061035156,1614729984.0,17.798500061035156,2018-05-04,48.0,0.5112125000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.102579879760743,0.5146932505817704,0.5769922081259863,0.6410953107055839,1.2608780683019407,-0.6197827575963568,30.569576731802474,14.770000457763672,10.989999771118164
2018-05-05,17.901899337768555,16.85849952697754,17.74139976501465,17.473600387573242,1434829952.0,17.473600387573242,2018-05-05,36.0,0.14205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.30128993988037,0.5368949227237003,0.5440529657746173,0.4644989720064423,1.101602249042841,-0.6371032770363987,29.955220724658737,14.770000457763672,10.989999771118164
2018-05-06,18.399099349975582,16.881399154663086,17.670000076293945,17.980899810791016,2000850048.0,17.980899810791016,2018-05-06,18.0,0.5009333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.432619857788087,0.6204571628185431,0.5939046876435635,0.4168857924758775,0.9646589577294484,-0.5477731652535708,29.42992140819397,14.770000457763672,10.989999771118164
2018-05-07,18.87969970703125,17.900999069213867,17.983400344848633,18.13610076904297,1449939968.0,18.13610076904297,2018-05-07,72.0,0.2973083333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35949001312256,0.5860298782372361,0.6403601427501532,0.3891644583776319,0.8495600578590851,-0.4603955994814531,28.997432833392093,14.75,11.319999694824219
2018-05-08,18.13960075378418,17.279800415039062,18.116899490356445,17.940200805664062,1199539968.0,17.940200805664062,2018-05-08,24.0,0.38375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99925003051758,0.5686695047837728,0.5423473320587527,0.3207761933043542,0.7438032849481389,-0.4230270916437846,28.593359540818668,14.710000038146973,11.5
2018-05-09,18.731199264526367,17.52199935913086,17.967300415039062,17.540700912475586,1287810048.0,17.540700912475586,2018-05-09,102.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99531021118164,0.6424394037966049,0.6115523777611515,0.20350223500526,0.6357430749595632,-0.4322408399543032,28.23219492090073,13.420000076293945,11.390000343322754
2018-05-10,17.779800415039062,14.55780029296875,17.458200454711914,14.902899742126465,2919820032.0,14.902899742126465,2018-05-10,114.0,0.4805263157894737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.590210247039796,0.7197003113342902,0.3175171312425836,-0.2724656913929166,0.4541013216890672,-0.7265670130819839,28.170909747677168,13.229999542236328,11.420000076293945
2018-05-11,15.235899925231934,12.59469985961914,14.97700023651123,14.254799842834473,3091069952.0,14.254799842834473,2018-05-11,42.0,0.1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.094750213623048,0.7684608262280687,0.2285643464633423,-0.6137684425699241,0.2405273688372688,-0.854295811407193,28.17980935186,12.649999618530273,11.039999961853027
2018-05-12,15.255399703979492,13.803600311279297,14.225299835205078,14.937800407409668,1589949952.0,14.937800407409668,2018-05-12,48.0,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.811760234832764,0.8166047642294589,0.2311792449048893,-0.6592505581205419,0.0605717834457066,-0.7198223415662486,28.17744353322795,12.649999618530273,11.039999961853027
2018-05-13,15.018699645996094,13.393400192260742,14.928899765014648,14.022299766540527,1702960000.0,14.022299766540527,2018-05-13,18.0,0.1086999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.498780250549316,0.8599987553095354,0.2126468970528496,-0.7828166238179861,-0.1081058980070319,-0.6747107258109541,28.219130997838192,12.649999618530273,11.039999961853027
2018-05-14,14.437600135803224,12.645999908447266,14.04669952392578,12.99240016937256,1371869952.0,12.99240016937256,2018-05-14,78.0,0.3279923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.018170261383055,0.8941059421781109,0.1804353942216391,-0.9588182577803472,-0.278248369961695,-0.6805698878186521,27.99109395459358,12.930000305175781,11.149999618530273
2018-05-15,13.167400360107422,12.063599586486816,12.934200286865234,12.770000457763672,1534140032.0,12.770000457763672,2018-05-15,54.0,0.4838111111111109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5478102684021,0.778933202649116,0.1576862855994285,-1.0304058775926563,-0.4286798714878873,-0.601726006104769,27.691809661587264,14.630000114440918,11.90999984741211
2018-05-16,13.9375,12.205900192260742,12.868900299072266,12.431300163269045,1644329984.0,12.431300163269045,2018-05-16,54.0,0.1138111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.992850303649902,0.6008297071618222,0.3002641938589187,-1.0583230555899077,-0.5546085083082914,-0.503714547281616,27.473111837266224,13.420000076293945,11.770000457763672
2018-05-17,13.17650032043457,12.082599639892578,12.374199867248535,13.004300117492676,1343680000.0,13.004300117492676,2018-05-17,90.0,0.2520466666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.479670238494872,0.5875722193310872,0.2906370465697697,-0.9225916410945328,-0.6282051348655397,-0.294386506228993,27.34702406298714,13.430000305175781,11.640000343322754
2018-05-18,13.347399711608888,12.656399726867676,13.036999702453612,13.165399551391602,1018750016.0,13.165399551391602,2018-05-18,36.0,-0.18545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.002190113067629,0.6775513548514748,0.3271811961420769,-0.7682326740460343,-0.6562106427016388,-0.1120220313443955,26.655368036342885,13.420000076293945,11.109999656677246
2018-05-19,14.188400268554688,13.047100067138672,13.17240047454834,14.005999565124512,1228359936.0,14.005999565124512,2018-05-19,18.0,0.2468333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64871997833252,0.7450357064917655,0.4863401064674576,-0.5101136793905905,-0.6269912500394291,0.1168775706488386,26.070510984563622,13.420000076293945,11.109999656677246
2018-05-20,14.17430019378662,13.26449966430664,14.026000022888184,13.510700225830078,1063000000.0,13.510700225830078,2018-05-20,18.0,0.1625666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.50950002670288,0.7630200005632812,0.4863401064674575,-0.4134508743570446,-0.5842831749029522,0.1708323005459076,25.599990873801715,13.420000076293945,11.109999656677246
2018-05-21,13.532500267028809,12.24530029296875,13.51550006866455,12.26509952545166,991158976.0,12.26509952545166,2018-05-21,60.0,0.3472900000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3105299949646,0.813053241328171,0.3405150006488882,-0.5243954580714121,-0.5723056315366443,0.0479101734652321,25.092374594482628,13.079999923706055,11.619999885559082
