Date,High,Low,Open,Close,Volume,Adj Close,date,tweet_count,daily_sent,elonmusk,michael_saylor,binance,investingcom,peterlbrandt,coinmarketcap,raoulgmi,apompliano,cashapp,charliebilello,MA_10,ADX_2_7,RSI_10,MACD_5_10,MACDsign_5_10,MACDdiff_5_10,Mass Index,vix,gvz
2014-11-10,374.8160095214844,357.5610046386719,362.2650146484375,366.9240112304688,30450100.0,366.9240112304688,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.6554016113281,0.9467245906899884,0.854435794047705,5.359429351371659,-0.8717180107631721,6.231147362134832,22.36325522120976,12.670000076293945,22.229999542236328
2014-11-11,371.30999755859375,363.7349853515625,365.8569946289063,367.6950073242188,15838900.0,367.6950073242188,2014-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.8500030517578,0.9600420888862532,0.854435794047705,6.301296582223927,0.5629248998417478,5.738371682382179,22.46902077532336,12.920000076293945,21.43000030517578
2014-11-12,429.7179870605469,367.9849853515625,367.9849853515625,423.5610046386719,45783200.0,423.5610046386719,2014-11-12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6169036865234,0.9700309936841384,0.9534790202041008,14.897581058980336,3.429920067798191,11.467660991182145,23.136376892227823,13.020000457763672,21.290000915527344
2014-11-13,457.0929870605469,401.12298583984375,427.2730102539063,420.7349853515625,58945000.0,420.7349853515625,2014-11-13,10.0,0.2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.93500366210935,0.7314936292547468,0.96652599677372,18.255399208480128,6.395068795955589,11.86033041252454,24.00715830007848,13.789999961853027,20.979999542236328
2014-11-14,419.25201416015625,384.78900146484375,418.4169921875,397.8179931640625,29589200.0,397.8179931640625,2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.6676025390625,0.6909792293601335,0.8024116844641547,15.508306820002131,8.217742414832069,7.290564405170064,24.73097616746328,13.3100004196167,23.360000610351562
2014-11-17,410.1990051269531,377.50201416015625,388.3489990234375,387.4079895019531,41518800.0,387.4079895019531,2014-11-17,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.6907989501953,0.5307776417392421,0.7585161119822519,6.246450521732584,7.965086725546924,-1.7186362038143406,26.072305843678432,13.989999771118164,23.3700008392334
2014-11-18,392.4020080566406,371.1170043945313,387.7850036621094,375.197998046875,32222500.0,375.197998046875,2014-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.6617980957032,0.4059881477620574,0.6920933662024494,3.143531394386571,7.000770021913088,-3.8572386275265176,26.28125799310144,13.859999656677246,23.969999313354492
2014-11-19,386.4809875488281,373.89599609375,373.89599609375,380.5549926757813,18931800.0,380.5549926757813,2014-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.3908966064453,0.5346393478400805,0.6920933662024494,2.0721762857691037,6.015046664648129,-3.942870378879026,26.3399835057867,13.960000038146973,24.260000228881836
2014-11-20,382.0249938964844,356.781005859375,380.3070068359375,357.8399963378906,25233200.0,357.8399963378906,2014-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.4824951171875,0.6444462960885863,0.5124169910519288,-2.0794428442515027,4.396142705829389,-6.475585550080892,26.396974370852508,13.579999923706055,21.5
2014-11-21,357.8789978027344,344.11199951171875,357.8789978027344,350.8479919433594,29850100.0,350.8479919433594,2014-11-21,20.0,0.032175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.7977935791016,0.499024465867306,0.4149535302717629,-5.277327860391381,2.4614428017278605,-7.738770662119242,26.43978028807736,12.899999618530273,21.229999542236328
2014-11-24,387.2090148925781,366.66900634765625,366.947998046875,376.9010009765625,30930100.0,376.9010009765625,2014-11-24,5.0,0.4576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.325796508789,0.711569465128539,0.6580592143400148,-1.615375946850179,-0.5822735689348348,-1.033102377915344,26.33150747608444,12.619999885559082,20.639999389648438
2014-11-25,394.7009887695313,374.7839965820313,376.885986328125,375.3479919433594,25442200.0,375.3479919433594,2014-11-25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.2472961425781,0.6145098951188015,0.7018047706106889,-0.2413660854546151,-0.5140919886484168,0.2727259031938016,26.31044442705696,12.25,20.670000076293945
2014-11-26,377.697998046875,365.8160095214844,376.0190124511719,368.3699951171875,18601700.0,368.3699951171875,2014-11-26,10.0,0.47355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.2960968017578,0.5417152177131803,0.5911586951673415,-0.5345493384556903,-0.5181834626227775,-0.0163658758329128,26.17308491993369,12.069999694824219,21.239999771118164
2014-11-28,382.8380126953125,358.4549865722656,369.3739929199219,376.4469909667969,22946500.0,376.4469909667969,2014-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.64719848632814,0.5139557832373823,0.4698911772060735,0.6277862518156212,-0.2804957285634473,0.9082819803790684,26.039946055324805,13.329999923706055,25.170000076293945
2014-12-01,383.6619873046875,376.66900634765625,378.2489929199219,379.2449951171875,11763000.0,379.2449951171875,2014-12-01,5.0,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.00119934082034,0.5414901028712552,0.5448840090492729,1.9754699811433056,0.6392234628127289,1.3362465183305767,25.92901146203649,14.15999984741211,22.329999923706055
2014-12-02,384.0379943847656,377.8630065917969,379.25,381.3150024414063,12364100.0,381.3150024414063,2014-12-02,5.0,0.7579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.8406982421875,0.6158017738032371,0.5516263721080624,2.3793188042060933,0.9872426205706376,1.3920761836354556,25.74858361114049,12.850000381469727,21.290000915527344
2014-12-03,383.0260009765625,374.3460083007813,381.7219848632813,375.010009765625,13340100.0,375.010009765625,2014-12-03,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.5843994140625,0.7052432848388644,0.4717327080299194,1.5000971021617602,1.0898135379864762,0.410283564175284,25.647829893308995,12.5,20.6200008392334
2014-12-04,378.6549987792969,367.7590026855469,375.7179870605469,369.60400390625,14529600.0,369.60400390625,2014-12-04,15.0,-0.2935666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.8546997070313,0.775183691748439,0.3542765527741104,0.110514983730809,0.8939537949065329,-0.7834388111757239,25.436835330268224,12.380000114440918,20.299999237060547
2014-12-05,379.1919860839844,365.7560119628906,369.4419860839844,376.85400390625,15181800.0,376.85400390625,2014-12-05,15.0,0.3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0053009033203,0.8276389969251186,0.3242692703740274,0.4443479314244314,0.8040326103728551,-0.3596846789484237,25.221587110137044,11.890000343322754,20.020000457763672
2014-12-08,376.0289916992188,361.885986328125,374.9649963378906,361.9089965820313,18898700.0,361.9089965820313,2014-12-08,5.0,0.2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.7355010986329,0.9251245146565904,0.1725470360348496,-1.8134173079297968,0.1222801189816885,-1.935697426911485,23.462435831935142,14.210000038146973,19.549999237060547
2014-12-09,363.0669860839844,344.95098876953125,361.8949890136719,352.218994140625,32915500.0,352.218994140625,2014-12-09,5.0,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.40830078125,0.9438330802944106,0.0932515044398504,-4.285904463453392,-0.7593568450430982,-3.526547618410293,22.933257405335173,15.350000381469727,20.09000015258789
2014-12-10,352.3840026855469,346.364990234375,352.2049865722656,346.364990234375,16427700.0,346.364990234375,2014-12-10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.2401000976563,0.8555163962556929,0.0932515044398504,-6.261752282065231,-1.8598359799176984,-4.401916302147533,22.43800665501877,18.530000686645508,19.270000457763672
2014-12-11,361.3569946289063,338.76300048828125,344.3399963378906,350.5060119628906,32431300.0,350.5060119628906,2014-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.3662017822266,0.789278883227891,0.3351027135172446,-6.3325598065723625,-2.754380776118237,-3.578179030454125,22.317407528866596,20.079999923706055,19.110000610351562
2014-12-12,352.9830017089844,349.2909851074219,350.8330078125,352.5419921875,16989800.0,352.5419921875,2014-12-12,10.0,-0.2389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.488900756836,0.7159672131381191,0.3351027135172446,-5.678908746487309,-3.3392863863395323,-2.339622360147777,22.072211213354137,21.079999923706055,19.65999984741211
2014-12-15,351.81500244140625,344.9339904785156,351.3609924316406,345.3450012207031,17264200.0,345.3450012207031,2014-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.77739868164065,0.8099871702969749,0.2756622996620237,-4.954842339332629,-4.207946830963668,-0.7468955083689606,21.59089405528277,20.420000076293945,20.950000762939453
2014-12-16,345.8590087890625,327.06201171875,345.6730041503906,327.06201171875,30864900.0,327.06201171875,2014-12-16,15.0,0.3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0050994873047,0.8571487217438003,0.1257629409929026,-7.502797200622808,-4.866916912347011,-2.635880288275797,21.69014326475079,23.56999969482422,22.079999923706055
2014-12-17,333.9540100097656,315.1520080566406,326.8550109863281,319.7760009765625,37567900.0,319.7760009765625,2014-12-17,5.0,0.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.47319946289065,0.892740329086488,0.0871594665406262,-9.54181678813643,-5.801896895962964,-3.739919892173465,21.938980509034472,19.440000534057617,20.899999618530273
2014-12-18,323.7090148925781,304.23199462890625,319.7850036621094,311.39599609375,39173000.0,311.39599609375,2014-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.4218994140625,0.9194340345934372,0.0648516833003116,-11.345415061270728,-6.910600537048212,-4.434814524222516,22.2511568113552,16.809999465942383,19.280000686645508
2014-12-19,318.5329895019531,306.7690124511719,311.1789855957031,317.8429870605469,23823100.0,317.8429870605469,2014-12-19,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.9842987060547,0.8708230824351866,0.0648516833003116,-10.664778218972572,-7.661436077780124,-3.003342141192448,22.46646522007638,16.489999771118164,18.68000030517578
2014-12-22,334.11700439453125,320.42498779296875,321.0679931640625,331.885986328125,22315100.0,331.885986328125,2014-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.3114959716797,0.8854457215461476,0.4324167041183744,-4.701838383906932,-7.009029433061841,2.307191049154909,23.07352810077569,15.25,20.260000228881836
2014-12-23,336.2869873046875,329.6019897460937,332.0169982910156,334.5719909667969,16574200.0,334.5719909667969,2014-12-23,5.0,-0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0310943603516,0.8431206407300449,0.4764922871466042,-2.6674309279055137,-6.140709729971423,3.4732788020659093,23.12765672744891,14.800000190734863,19.760000228881836
2014-12-24,334.7409973144531,321.35699462890625,334.385009765625,322.53399658203125,15092300.0,322.53399658203125,2014-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.1212951660156,0.8523926782726639,0.3502017015379026,-3.220030191238493,-5.55657382111665,2.336543629878157,23.20994769314392,14.369999885559082,19.3700008392334
2014-12-26,331.42401123046875,316.62701416015625,319.1520080566406,327.92401123046875,16410500.0,327.92401123046875,2014-12-26,5.0,0.7513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.57379455566405,0.6464961271340189,0.4836617927966004,-2.625021247974246,-4.698897445632033,2.0738761976577877,23.43998163735177,14.5,18.920000076293945
2014-12-29,320.2669982910156,312.3070068359375,317.70098876953125,312.6700134277344,12302500.0,312.6700134277344,2014-12-29,5.0,0.8122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.24949951171874,0.6245420158544006,0.4038228998960902,-4.262457101416203,-4.319054533313769,0.0565974318975657,24.113118181723003,15.0600004196167,20.149999618530273
2014-12-30,314.8089904785156,309.3729858398437,312.718994140625,310.73699951171875,12528300.0,310.73699951171875,2014-12-30,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.3276000976563,0.6347414708245089,0.3480019380987924,-4.585257317895582,-4.372295090256609,-0.2129622276389735,24.13930177186855,15.920000076293945,19.479999542236328
2014-12-31,320.1929931640625,310.21099853515625,310.9140014648437,320.1929931640625,13942900.0,320.1929931640625,2014-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.2626007080078,0.650748659655193,0.5023015642760794,-3.050709470374045,-4.107977966174936,1.0572684958008909,24.215181349003533,19.200000762939453,20.079999923706055
2015-01-02,315.8389892578125,313.56500244140625,314.0790100097656,315.0320129394531,7860650.0,315.0320129394531,2015-01-02,10.0,0.10115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.54490356445314,0.6315837874408636,0.4946462119223588,-2.5670494163503577,-3.6112194592169367,1.044170042866579,24.25285546421138,17.790000915527344,20.229999542236328
