,Unnamed: 0,Unnamed: 0.1,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberofTrade,TakerbuybaseV,TakerbuyquoteV,date,tweet_count,daily_sent,narendramodi,amitshah,ryangirdusky,sentedcruz,brendanblumer,elienyc,binance,whcos,yamiche,rashtrapatibhvn,MA_7,MA_30,MA_100,ADX_2_4,RSI_14,MACD_3_14,MACDsign_3_14,MACDdiff_3_14,Mass Index
580,580,580,2.6283,2.7178,2.616,2.6859,3118601.15,1577663999999,8335887.785842,16989,1641870.78,4390231.785017,2019-12-29,5.0,0.32238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5625714285714283,2.580956666666667,2.947149,0.6256313325764508,0.7011932073621522,0.07922099473609201,0.0066104755023879275,0.07261051923370408,23.27082452051338
581,581,581,2.6861,2.7214,2.6003,2.6263,3684736.98,1577750399999,9790431.632038,24455,1741257.84,4625966.95359,2019-12-30,4.0,0.170225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5786714285714285,2.5769033333333335,2.9334219999999998,0.6343852786285935,0.6707131647051454,0.06544845073487204,0.018378070548884753,0.04707038018598729,23.344856948366793
582,582,582,2.6271,2.6526,2.5653,2.5833,2756881.48,1577836799999,7188495.973327,17503,1357696.45,3541371.395531,2019-12-31,4.0,0.7858749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584571428571429,2.5705566666666666,2.9211329999999998,0.6396376462598791,0.6032605073357964,0.039350451618685334,0.022572546762844873,0.01677790485584046,23.434923388602968
583,583,583,2.5837,2.6387,2.5763,2.6039,1836547.86,1577923199999,4805068.316098,13988,898330.03,2349777.747831,2020-01-01,4.0,0.512175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6022571428571433,2.5682333333333336,2.910249,0.7790654883987899,0.6032605073357964,0.032971288560425194,0.024652295122360942,0.008318993438064252,23.53852133812516
584,584,584,2.6038,2.6098,2.4193,2.4593,4635138.96,1578009599999,11620679.536882,28605,2296756.82,5758120.716336,2020-01-02,8.0,0.142025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5940285714285714,2.560396666666667,2.9072199999999997,0.4732746505412521,0.3768950719119413,-0.02501110133551565,0.014719615830785623,-0.03973071716630128,23.785343685043824
585,585,585,2.4594,2.6649,2.4303,2.6396,8349336.65,1578095999999,21537146.308446,49261,4378602.94,11291354.527697,2020-01-03,6.0,0.2391833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6038,2.5608233333333335,2.904953,0.2898001478267295,0.4590875458529733,0.017640603131944488,0.015303813291017399,0.002336789840927089,24.118599442600555
586,586,586,2.6425,2.664,2.6168,2.6481,3575786.02,1578182399999,9440062.592693,22355,1881466.21,4967446.217105,2020-01-04,6.0,0.1762333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6066285714285717,2.5596633333333334,2.903622,0.5353073815648303,0.4590875458529733,0.03806363485904729,0.01985577760462338,0.01820785725442391,24.297974036580005
587,587,587,2.648,2.7759,2.6461,2.6865,5235082.22,1578268799999,14193299.974312,35108,2606134.99,7066504.685065,2020-01-05,3.0,-0.1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6067142857142858,2.5583833333333335,2.90219,0.708491387837117,0.6012888425845883,0.05845603961685519,0.027575830007069743,0.03088020960978545,24.506134872713787
588,588,588,2.6845,2.8602,2.6786,2.8506,7959989.44,1578355199999,22137012.130558,58446,4036892.77,11229713.118067,2020-01-06,4.0,0.4292749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6387571428571426,2.5627066666666667,2.902405,0.8175736798368592,0.6754537648986729,0.12356567903744864,0.04677379981314553,0.07679187922430311,24.75616028097886
589,589,589,2.8506,2.889,2.7537,2.8459,8735473.69,1578441599999,24717984.221159,59862,4555806.04,12898442.035927,2020-01-07,23.0,0.0295782608695652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6762714285714284,2.5662333333333334,2.9030850000000004,0.888836398492986,0.697625426706841,0.14181881085054204,0.06578280202062484,0.0760360088299172,25.003692462392937
590,590,590,2.846,2.9692,2.7093,2.7751,12411099.37,1578527999999,35287947.114051,95302,6244493.76,17759176.166743,2020-01-08,10.0,0.2727099999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.7007285714285714,2.5701699999999996,2.9012000000000002,0.6706070720019635,0.7520521104669409,0.11431391391284684,0.07548902439906924,0.038824889513777605,25.368336731503934
591,591,591,2.7759,2.7992,2.6925,2.7432,5052407.98,1578614399999,13855544.328941,42906,2517340.2,6907919.08796,2020-01-09,17.0,0.1855294117647059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.741285714285714,2.5749133333333334,2.8992750000000003,0.7822159866202353,0.7206974286734152,0.08307753097898907,0.07700672571505321,0.006070805263935858,25.6562311812474
592,592,592,2.7433,3.0054,2.65,2.9866,10802467.81,1578700799999,30631943.108633,80316,5670935.04,16094487.66062,2020-01-10,10.0,0.2088499999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.7908571428571425,2.5885766666666665,2.899133,0.8617940518408926,0.8243875002341681,0.15324992964238504,0.09225536650051959,0.06099456314186545,25.85114035947521
593,593,593,2.9873,3.13,2.9351,2.9901,7763134.27,1578787199999,23474879.311756,62838,3843331.78,11619552.281172,2020-01-11,6.0,0.2200666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.839714285714286,2.602163333333334,2.8997640000000002,0.9137946907351399,0.8604971059086283,0.17472464042036417,0.10874922128448854,0.06597541913587564,25.875654276840354
594,594,594,2.9893,3.216,2.9335,3.2107,7411556.8,1578873599999,23017943.762688,63295,3817641.91,11856520.079975,2020-01-12,10.0,0.02525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9146,2.6216733333333333,2.901853,0.944995074071688,0.8801269632755536,0.253268705729464,0.13765311817348366,0.11561558755598036,25.72983232100279
595,595,595,3.2086,3.2106,3.0664,3.1049,5829335.13,1578959999999,18147167.571245,48864,2951571.94,9187635.136827,2020-01-13,9.0,0.1255333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.950928571428572,2.6396866666666665,2.903027,0.9669343681542883,0.8801269632755537,0.2316265536481099,0.15644780526840893,0.07517874837970098,25.66217325513936
596,596,596,3.1048,4.08,3.1036,3.81,24830202.41,1579046399999,88232015.90857,189128,12573669.46,44754031.748646,2020-01-14,7.0,0.3573857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.088657142857143,2.68125,2.912069,0.9800979446038486,0.9585769576927914,0.4653431841696496,0.21822688104865706,0.24711630312099253,26.240560748039954
597,597,597,3.81,3.9499,3.57,3.7675,18024689.4,1579132799999,67764595.698577,153218,8928801.19,33582923.010679,2020-01-15,5.0,0.32548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2304285714285714,2.727873333333333,2.9179850000000003,0.7344455016805927,0.9585769576927913,0.5200141784510066,0.278584340529127,0.2414298379218796,26.763300375670823
598,598,598,3.7695,3.9527,3.5243,3.8376,14724773.27,1579219199999,54691327.331457,121531,7311462.76,27185484.714849,2020-01-16,9.0,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3867714285714285,2.7826333333333335,2.924784,0.7706011672532933,0.9165969794568063,0.5347406640761938,0.3298156052385404,0.20492505883765338,27.218022958505074
599,599,599,3.8374,4.0786,3.7402,3.9038,19702658.83,1579305599999,77267596.85629,182610,9743695.45,38227077.742948,2020-01-17,15.0,0.24758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5178000000000003,2.83077,2.931471,0.510322930953154,0.9267887674122526,0.5297460969086956,0.36980170357257147,0.1599443933361241,27.574628206556824
600,600,600,3.9042,4.0086,3.7037,3.8049,12576001.05,1579391999999,48542164.458762,118964,6219178.85,24018664.1571,2020-01-18,9.0,0.3627333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6342,2.8759099999999997,2.938467,0.6611601424335654,0.8903918327718574,0.4560020446755333,0.3870417717931639,0.06896027288236939,27.86176701731358
601,601,601,3.8062,3.9414,3.4219,3.6115,12239661.44,1579478399999,45037832.43241,105234,5793518.06,21320961.223815,2020-01-19,3.0,0.2198999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6914571428571428,2.9134633333333335,2.943988,0.7516624693218122,0.6596235057183822,0.32273281906279383,0.37417998124708995,-0.051447162184296125,28.192173176310554
602,602,602,3.6133,3.7046,3.486,3.62,8084930.13,1579564799999,29059997.320241,65234,3905549.95,14041366.631646,2020-01-20,3.0,0.2522666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.765042857142857,2.9527266666666665,2.9495329999999997,0.8059638654547603,0.6596235057183822,0.24658396669308713,0.34866077833628945,-0.10207681164320231,28.292849109454057
603,603,603,3.6177,3.6916,3.5526,3.6527,6046161.61,1579651199999,21966460.245953,54345,2995598.07,10887858.047837,2020-01-21,11.0,0.1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7425714285714284,2.9900033333333336,2.9550330000000002,0.7530295764795305,0.6596235057183822,0.20913719955334198,0.32075606257969996,-0.11161886302635798,28.320580401222806
604,604,604,3.6544,3.7471,3.5861,3.654,5798540.24,1579737599999,21207360.069454,54303,2837362.17,10381311.6846,2020-01-22,6.0,0.13465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7263571428571427,3.028016666666667,2.959939,0.7214576534009074,0.6843729242610915,0.1794444538225628,0.29249374082827256,-0.11304928700570976,28.298631013861904
605,605,605,3.6533,3.6558,3.4936,3.5706,7019679.24,1579823999999,24961678.351976,63299,3452179.46,12274887.540277,2020-01-23,9.0,0.1671444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688214285714286,3.0623033333333334,2.9660260000000007,0.8050657205988311,0.6004163676052973,0.12403463375105428,0.25880191941282893,-0.13476728566177465,28.239702554621882
606,606,606,3.5731,3.7039,3.3524,3.6345,8757294.59,1579910399999,30948075.082622,73969,4324348.7,15278757.68067,2020-01-24,3.0,0.1009666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6497428571428574,3.1007833333333332,2.97313,0.8552305609175854,0.493733381992985,0.11518473613666425,0.230078482757596,-0.11489374662093174,28.236927325997556
607,607,607,3.6344,3.637,3.4921,3.498,5119668.04,1579996799999,18245461.969219,43964,2379093.71,8476759.662589,2020-01-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6059000000000005,3.133486666666667,2.978637,0.9063119312730095,0.4937333819929851,0.05362079809465081,0.19478694582500694,-0.14116614773035613,28.2004115732175
608,608,608,3.4967,3.6666,3.4308,3.6486,6009232.41,1580083199999,21479287.859117,55557,3021713.17,10805179.301124,2020-01-26,1.0,-0.4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6112,3.1694,2.986341,0.8926541705027478,0.4477501042146004,0.07858837173680122,0.17154723100736582,-0.0929588592705646,28.22903517153364
609,609,609,3.65,4.0596,3.6451,3.9647,11268425.52,1580169599999,43615738.854736,103032,5774344.49,22367530.887367,2020-01-27,10.0,0.30012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6604428571428573,3.2139466666666667,2.99731,0.9019659568635823,0.6730216731490192,0.20007176219928002,0.17725213724574868,0.022819624953531348,28.228246683969154
610,610,610,3.9618,4.1325,3.871,4.0412,12083323.83,1580255999999,48564405.510233,104374,5954304.11,23949969.230026,2020-01-28,7.0,0.1366428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.715942857142857,3.2591233333333336,3.0084969999999998,0.907553028680083,0.699277158014066,0.2674264472530683,0.19528699924721263,0.07213944800585567,28.06771958609021
611,611,611,4.0408,4.1196,3.9556,3.9674,9832312.06,1580342399999,39711867.399863,76380,4892601.42,19764463.450693,2020-01-29,16.0,0.2232125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.760714285714286,3.3038266666666667,3.018986,0.9419153620025179,0.6992771580140659,0.25172504762617187,0.20657460892300453,0.045150438703167345,27.996709853718723
612,612,612,3.9666,4.4,3.8907,4.3236,13114919.09,1580428799999,54819538.685666,98638,6811160.16,28483031.632257,2020-01-30,16.0,0.48900625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8682857142857143,3.361836666666667,3.033302,0.9625327619959788,0.7869019279515458,0.35874610461277223,0.23700890806095812,0.12173719655181411,28.078696212688214
613,613,613,4.3258,4.372,4.0222,4.1444,11211276.99,1580515199999,46815926.349343,87720,5683173.71,23734788.945157,2020-01-31,4.0,0.13865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9411285714285715,3.413186666666667,3.047588,0.9749032019920554,0.7869019279515459,0.3154988223327817,0.25270689091532283,0.06279193141745887,28.095445051161878
614,614,614,4.1462,4.2649,4.0662,4.1531,7180598.14,1580601599999,29920117.319811,65838,3521156.56,14672973.282691,2020-02-01,9.0,0.5021666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.034714285714285,3.4696466666666668,3.061902,0.9845837336114123,0.7869019279515459,0.27891507852259956,0.2579485284367782,0.020966550085821378,28.04635323984894
615,615,615,4.1546,4.3359,4.0435,4.2145,8252622.28,1580687999999,34682284.18536,71724,4139259.94,17387898.389493,2020-02-02,4.0,0.3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115557142857143,3.522143333333333,3.072276,0.9906039111382409,0.808595751648412,0.2669811176366803,0.2597550462767586,0.007226071359921704,27.862841947507988
616,616,616,4.2146,4.3756,4.1377,4.2027,8039733.68,1580774399999,34117833.55935,69653,4258216.01,18068759.761776,2020-02-03,7.0,0.1440714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.149557142857143,3.573963333333333,3.082964,0.8120777059830288,0.8203924694981439,0.2396843267436708,0.255740902370141,-0.016056575626470226,27.752479512874444
617,617,617,4.202,4.2708,4.0619,4.2306,6737639.29,1580860799999,28000891.593635,63724,3419026.05,14209752.256793,2020-02-04,7.0,0.4841428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.176614285714286,3.6254333333333335,3.091989,0.8297906340738652,0.7223162712335944,0.22210676224045534,0.2490140743442039,-0.026907312103748554,27.406830654392174
618,618,618,4.2307,4.5899,4.1758,4.5284,9824719.86,1580947199999,43169628.70121,97343,5353819.27,23517007.694391,2020-02-05,8.0,0.3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2567571428571425,3.6813599999999997,3.104451,0.8646610860092494,0.8243279853119662,0.30887603347303116,0.26098646616996934,0.04788956730306182,27.22238244582405
619,619,619,4.5282,4.6755,4.4349,4.6038,9275897.45,1581033599999,42265485.698365,93527,4704826.94,21442939.527426,2020-02-06,3.0,-0.3373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.296785714285714,3.7399566666666666,3.116467,0.8955756800047643,0.8422639759809235,0.3535309821089445,0.27949536935776437,0.07403561275118015,26.96842583371334
620,620,620,4.6001,4.7046,4.5148,4.5898,6853685.43,1581119999999,31588009.18768,73030,3250913.1,14984184.396269,2020-02-07,8.0,-0.0532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.360414285714286,3.8004466666666668,3.1296930000000005,0.933130842319975,0.8483378681123502,0.3441793943772442,0.29243217436166036,0.05174722001558385,26.77864344730494
621,621,621,4.5898,4.85,4.43,4.762,8079917.08,1581206399999,37884670.939597,85042,4048612.63,18984060.24724,2020-02-08,5.0,0.29918,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4474,3.86774,3.144782,0.9589018038707756,0.875890367385439,0.3803217467350244,0.3100100888363332,0.0703116578986912,26.136504923547136
622,622,622,4.7635,5.0463,4.7606,5.0111,8260536.45,1581292799999,40854948.011276,83711,4381492.17,21683557.438798,2020-02-09,4.0,0.09545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5612,3.9352233333333335,3.161474,0.8027314802527407,0.9032661289903257,0.46196531630772775,0.34040113433061214,0.1215641819771156,25.66649709096591
623,623,623,5.0068,5.045,4.7373,4.8986,9467467.46,1581379199999,46029377.687069,94624,4725526.37,22974001.183779,2020-02-10,7.0,0.3194714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.660614285714286,3.99884,3.177239,0.8603859971036467,0.8767790295274265,0.4252965087020506,0.3573802092048999,0.06791629949715072,25.29529721473412
624,624,624,4.8959,5.3025,4.7925,5.2449,9187999.0,1581465599999,46432588.480618,93734,4866884.19,24596628.102138,2020-02-11,16.0,0.06124375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8055142857142865,4.066646666666667,3.196986,0.9081552411165621,0.9103148218454541,0.5080302581594536,0.3875102189958107,0.1205200391636429,25.15286916006494
625,625,625,5.2448,5.4622,5.24,5.3307,10153814.34,1581551999999,54298591.964225,103683,5200914.66,27818637.805875,2020-02-12,9.0,-0.0435111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.920128571428571,4.14084,3.215913,0.6110605849730938,0.9249345593330994,0.5414728657136987,0.41830274833938835,0.12317011737431033,25.01796422734358
626,626,626,5.334,5.4996,5.18,5.3607,11442756.38,1581638399999,60954213.63418,120682,5882012.14,31342665.708553,2020-02-13,32.0,0.164578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.028257142857143,4.1925300000000005,3.23334,0.43280379128701285,0.8638867671782487,0.530866471272958,0.44081549292610234,0.09005097834685571,24.835508842853717
627,627,627,5.3634,5.4473,5.2339,5.3747,7266083.37,1581724799999,38803503.396786,75361,3744067.86,20002924.063846,2020-02-14,9.0,0.2300666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140385714285714,4.246103333333334,3.2510479999999995,0.6495208103070481,0.8638867671782487,0.4960126022637734,0.45185491479363654,0.044157687470136875,24.722084619252907
628,628,628,5.376,5.3928,4.5066,4.7429,17939929.8,1581811199999,87365128.483131,174882,8533275.79,41516532.239106,2020-02-15,8.0,0.3248875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.137657142857143,4.27628,3.263816,0.7862085929373207,0.418313569752118,0.21618175220887537,0.40472028227668433,-0.18853853006780896,25.028620303662006
629,629,629,4.7414,4.8611,4.0357,4.3812,22428937.94,1581897599999,99921125.086832,211482,11001254.45,48966873.545701,2020-02-16,4.0,0.3108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.047671428571428,4.2921933333333335,3.2735139999999996,0.8683234919523555,0.30196097635820773,-0.05211373296217303,0.3133534792289129,-0.3654672121910859,25.513033529669638
630,630,630,4.3781,4.4139,4.0285,4.3521,21497163.67,1581983999999,90815316.998689,208336,10650758.59,45023378.976665,2020-02-17,11.0,0.3229909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9696,4.310433333333334,3.2821549999999995,0.7151645562344591,0.30048645614860736,-0.17557086100548158,0.21556861118203396,-0.39113947218751555,25.90169736933653
631,631,631,4.3526,4.65,4.2504,4.5793,13137220.63,1582070399999,58640421.214542,130721,7258218.88,32394721.270723,2020-02-18,10.0,0.24801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.874514285714286,4.342693333333333,3.2921199999999997,0.7458512798089972,0.40957434262059833,-0.13405755909054928,0.1456433771275173,-0.2797009362180666,26.126201307116244
632,632,632,4.5817,4.608,3.5991,3.9752,14361795.23,1582156799999,58973025.383962,136732,6952831.3,28543806.369071,2020-02-19,24.0,0.1492625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.680871428571429,4.354533333333333,3.2975,0.76426331395372,0.2737102988262046,-0.32863462432137514,0.05078777683773878,-0.3794224011591139,26.574207662163424
633,633,633,3.9753,4.0624,3.7955,3.9963,18312077.01,1582243199999,72795892.052808,192408,8924777.5,35482888.70141,2020-02-20,5.0,0.0273599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.485957142857143,4.365986666666667,3.3026390000000005,0.579501207556251,0.27371029882620457,-0.383305710966642,-0.0360309207231374,-0.3472747902435046,26.826743983160902
634,634,634,3.9953,4.1944,3.9483,4.0509,12343738.22,1582329599999,50420972.807461,118266,6080378.7,24838125.329452,2020-02-21,9.0,0.3297222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.296842857142857,4.379216666666666,3.3084339999999997,0.46864394371776946,0.3333781004338711,-0.3614228011151486,-0.10110929680153966,-0.2603135043136089,26.838641229081755
635,635,635,4.0517,4.1589,3.9718,4.1004,7856751.88,1582415999999,31965776.194941,78719,3804739.06,15485380.14569,2020-02-22,10.0,0.25429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205057142857142,4.3968766666666665,3.315485,0.6563095354014151,0.3333781004338711,-0.3096953534384914,-0.14282650812893002,-0.1668688453095614,26.761330287040796
636,636,636,4.1002,4.4043,4.0845,4.3778,9517629.77,1582502399999,40760602.030124,94899,4830050.55,20691913.659552,2020-02-23,9.0,0.0731444444444444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.204571428571429,4.421653333333333,3.325929,0.5333702030776151,0.4460244643788338,-0.16492043588270722,-0.14724529367968547,-0.017675142203021743,26.732849674254712
637,637,637,4.3775,4.401,3.907,4.1221,15582623.29,1582588799999,64499160.700311,151323,7649259.76,31651703.992642,2020-02-24,8.0,0.2213624999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.171714285714286,4.442456666666668,3.3334139999999994,0.4795758880481001,0.39089659651354824,-0.18494660921635298,-0.154785556787019,-0.03016105242933398,26.602860114018654
638,638,638,4.1221,4.2366,3.8996,4.0778,18727166.32,1582675199999,76580086.912027,182664,9088584.79,37156968.990926,2020-02-25,21.0,0.332495238095238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.100071428571428,4.456763333333333,3.3402339999999997,0.6758767314218278,0.38858622835938383,-0.19753817704650878,-0.16333608083891696,-0.03420209620759182,26.44818454801754
639,639,639,4.0775,4.1104,3.2801,3.5344,29870705.38,1582761599999,110999495.92841,277935,15110241.36,56095502.766719,2020-02-26,9.0,0.2727777777777778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0371,4.44242,3.343768,0.7936572374460645,0.24736188169941423,-0.3890719779698095,-0.20848326026509553,-0.180588717704714,26.552400816152947
640,640,640,3.5365,3.7334,3.3867,3.6183,17337189.86,1582847999999,62098932.584073,174543,8815952.0,31574287.589268,2020-02-27,11.0,0.1032363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9831,4.428323333333333,3.3487509999999996,0.8683177972603093,0.24736188169941423,-0.41536849317191926,-0.2498603068464603,-0.16550818632545897,26.58477018268425
641,641,641,3.617,3.6828,3.35,3.5136,14911636.49,1582934399999,52245587.734444,143137,7250026.5,25427084.199253,2020-02-28,7.0,0.0880571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9063428571428567,4.413196666666666,3.353082,0.913114133148856,0.24046898443524306,-0.4374624168813721,-0.2873807288534427,-0.15008168802792943,26.595845948446932
642,642,642,3.5132,3.6574,3.4961,3.5105,8261752.51,1583020799999,29501665.972848,87510,4035528.9,14411696.786441,2020-02-29,5.0,0.04044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.822071428571429,4.386093333333333,3.3600030000000003,0.9468136350319204,0.24046898443524306,-0.41900895603004384,-0.3137063742887629,-0.10530258174128093,26.543690480126536
643,643,643,3.5105,3.6528,3.4177,3.5075,9440171.53,1583107199999,33434378.286231,93992,4710982.98,16690810.014967,2020-03-01,3.0,0.4562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.697742857142857,4.364863333333333,3.368951,0.7920869704006286,0.22281061046632106,-0.3841785259257988,-0.3278008046161701,-0.0563777213096287,26.360080829370652
644,644,644,3.507,3.7596,3.4875,3.7133,9913563.68,1583193599999,36105925.312006,95182,5085669.52,18526098.195216,2020-03-02,7.0,0.1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639342857142857,4.350203333333334,3.3793290000000002,0.6992509716218536,0.3032338862610288,-0.2680134378189054,-0.3158433312567172,0.0478298934378118,26.208803115818366
645,645,645,3.7134,3.7142,3.553,3.6233,8166660.46,1583279999999,29725345.988793,84623,4062230.51,14787732.25043,2020-03-03,11.0,0.1688363636363636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.574414285714286,4.330496666666666,3.391447,0.6277696805064672,0.3032338862610289,-0.2328076704513249,-0.29923619909563876,0.06642852864431387,26.062244259634888
646,646,646,3.6237,3.6707,3.5187,3.5908,5970676.88,1583366399999,21509154.897168,60492,3105145.03,11188024.155342,2020-03-04,5.0,0.04948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.582471428571428,4.3101,3.4021749999999997,0.7223371770594192,0.2903855022906609,-0.21394799322861857,-0.28217855792223473,0.06823056469361616,25.781797740865464
647,647,647,3.5914,3.839,3.5906,3.7626,7663167.45,1583452799999,28463231.957935,76685,4057668.08,15071118.703055,2020-03-05,2.0,0.2883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6030857142857147,4.294499999999999,3.413688,0.792888662015692,0.4276785895050606,-0.12851893355020394,-0.25144663304782855,0.12292769949762461,25.543933036388555
648,648,648,3.7625,3.86,3.71,3.8345,5886072.58,1583539199999,22249205.617727,60538,3038915.2,11491152.068591,2020-03-06,7.0,0.4658285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6489285714285713,4.27137,3.42524,0.7045136578493065,0.44318878426324754,-0.05656841211954422,-0.21247098886217167,0.15590257674262745,25.278463022183345
649,649,649,3.8343,3.8436,3.6154,3.6409,4905628.24,1583625599999,18305075.81808,49650,2332728.55,8708949.99916,2020-03-07,3.0,0.4551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6675571428571425,4.239273333333333,3.435412,0.8122874137823589,0.3884680062917882,-0.09260529202495515,-0.18849784949472836,0.09589255746977321,24.935854229946763
