,Unnamed: 0,Unnamed: 0.1,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberofTrade,TakerbuybaseV,TakerbuyquoteV,date,tweet_count,daily_sent,charliebilello,huobiglobal,binance,vitalikbuterin,coinmarketcap,eth_classic,grayscale,investingcom,scottmelker,justinsuntron,MA_7,MA_30,MA_100,ADX_2_4,RSI_14,MACD_3_14,MACDsign_3_14,MACDdiff_3_14,Mass Index
621,621,621,155.14,162.89,155.11,161.83,305056.24653,1556668799999,48352308.3471109,109233,151942.02827,24090968.4446659,2019-04-30,,,,,,,,,,,,,158.79285714285714,164.80033333333333,139.37460000000002,0.5954976719684516,0.44483557623216363,-2.645864068480762,-2.3417455142203125,-0.3041185542604494,25.061086089271445
622,622,622,161.85,163.88,158.36,160.19,192517.62763,1556755199999,30965351.6968463,88509,94853.75564,15258332.5783326,2019-05-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,158.13714285714286,165.432,139.8202,0.6008840930620142,0.4673684870166085,-1.984250136033097,-2.2702464385828693,0.28599630254977226,24.62881235118257
623,623,623,160.2,163.48,158.5,161.81,289519.02025,1556841599999,46716417.0127823,97201,146854.42652,23699004.0309024,2019-05-02,1.0,0.9463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,159.15,165.382,140.2602,0.7540325682797244,0.46736848701660844,-0.9712674229035656,-2.0104506354470084,1.0391832125434428,24.25868162152515
624,624,624,161.82,170.86,160.99,168.06,416357.52123,1556927999999,69185162.5971677,136042,207707.51957,34533057.3557652,2019-05-03,,,,,,,,,,,,,160.5942857142857,165.652,140.7764,0.5888492021752962,0.6203141239138424,1.8241095809794388,-1.2435385921617188,3.0676481731411576,23.98122027592902
625,625,625,168.1,171.3,159.76,163.7,312928.58349,1557014399999,51596174.4008955,115264,154550.58103,25484130.1377269,2019-05-04,,,,,,,,,,,,,161.22142857142856,165.86333333333332,141.2495,0.38546409219293865,0.587852144516465,1.3151656439301291,-0.7317977449433491,2.046963388873478,23.907832844880883
626,626,626,163.71,165.36,159.18,163.05,176029.10445,1557100799999,28659516.7862457,79825,87458.50631,14243649.4161677,2019-05-05,1.0,0.8225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.96428571428572,165.806,141.72889999999998,0.6112972855271972,0.5715775826970825,0.7686122282800909,-0.4317157502986611,1.200327978578752,23.749930436448587
627,627,627,163.05,178.05,157.55,173.0,506528.14278,1557187199999,86112232.475863,151543,279631.33418,47643694.0236483,2019-05-06,2.0,0.83295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,164.51999999999998,166.056,142.3055,0.7570881463593918,0.7478254778940504,4.1288649329464135,0.48040038635035415,3.6484645465960592,23.770411455578387
628,628,628,172.98,182.76,167.89,169.18,732496.87861,1557273599999,129206700.1276838,208268,359208.70506,63321000.845897,2019-05-07,4.0,0.1101,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,165.57,165.88833333333335,142.8768,0.4617789898496954,0.7855988719823618,3.9090501094387378,1.166130330968031,2.7429197784707067,23.93017387745331
629,629,629,169.07,173.17,164.8,170.85,296410.76103,1557359999999,50307994.5847109,108809,143900.34895,24436642.4095287,2019-05-08,1.0,-0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.09285714285716,165.626,143.5303,0.37452357266933756,0.7055925560871467,4.165527011956158,1.7660096671656567,2.3995173447905014,24.11180104588997
630,630,630,170.88,173.88,166.57,170.9,284663.99456,1557446399999,48482365.5414184,111190,139490.30992,23762799.5699061,2019-05-09,,,,,,,,,,,,,168.39142857142858,165.50266666666667,144.1948,0.5503705583129913,0.713332705516221,4.017298535583308,2.216267440849187,1.8010310947341206,24.25869067415004
631,631,631,170.96,176.7,168.46,172.91,425543.74021,1557532799999,73717438.6539584,142024,217209.97186,37614456.1038559,2019-05-10,2.0,0.42595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0842857142857,165.36233333333334,144.841,0.7271108066112915,0.7441582427410613,4.422246293449518,2.6574632113692536,1.7647830820802648,24.306937546522835
632,632,632,172.92,205.23,172.92,190.2,885292.38389,1557619199999,167180496.7623297,246217,460145.37432,86846859.5315182,2019-05-11,3.0,0.1780666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,172.86999999999998,166.23333333333332,145.67860000000002,0.8331549555902714,0.8865576659305505,10.642573902294913,4.254485349554386,6.388088552740527,24.739552586730998
633,633,633,190.2,204.32,181.0,188.11,823372.28148,1557705599999,157611011.7252508,228585,414771.2365,79418296.1144372,2019-05-12,,,,,,,,,,,,,176.45000000000002,167.064,146.4924,0.8981357911740051,0.8865576659305506,11.862210939308255,5.77603046750516,6.086180471803095,25.287199606934507
634,634,634,188.07,206.87,185.32,195.84,669265.46524,1557791999999,131102303.1385697,190439,345029.21196,67607153.3601666,2019-05-13,1.0,0.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.71285714285713,168.159,147.3466,0.9386510639497844,0.8936045036144706,14.434239592726811,7.507672292549492,6.92656730017732,25.751834881340017
635,635,635,195.83,219.81,194.19,216.4,864211.00603,1557878399999,179717430.3107268,248577,451375.98025,93947890.711338,2019-05-14,4.0,0.682625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,186.45857142857145,169.79800000000003,148.43699999999998,0.9631583491486572,0.9219811305227773,22.125169369693054,10.431171707978207,11.693997661714848,26.267210415937903
636,636,636,216.4,250.27,216.21,248.1,574697.29927,1557964799999,135054369.6175697,176272,300224.48606,70516284.6634335,2019-05-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.49428571428572,172.7363333333333,149.8412,0.9778857772446818,0.9547560471508958,35.606227648398914,15.46618289606235,20.140044752336564,26.83251383656639
637,637,637,248.06,279.76,241.76,264.25,1733360.8936,1558051199999,452410350.051738,553635,896705.83686,234005191.9487448,2019-05-16,2.0,0.40045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,210.82999999999998,176.0323333333333,151.411,0.6436143538070335,0.969206778991688,44.995937725944856,21.372133862038854,23.623803863906,27.389728629540635
638,638,638,264.35,268.74,223.43,244.3,1529892.56898,1558137599999,366429299.2028029,517016,766433.52488,183703911.7478187,2019-05-17,1.0,-0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.02857142857144,178.65066666666664,152.80900000000003,0.44305149974444447,0.7885703484211193,38.75008291115179,24.847723671861445,13.902359239290348,28.012233260097663
639,639,639,244.31,248.0,230.62,233.6,673218.09982,1558223999999,160450040.8069193,236314,350733.36784,83590128.4964695,2019-05-18,,,,,,,,,,,,,227.22857142857146,180.65966666666665,154.10019999999997,0.5825574322413483,0.7885703484211194,29.536873630664672,25.785553663622093,3.75131996704258,28.391451260738865
640,640,640,233.57,264.0,231.77,259.51,823859.06342,1558310399999,207383027.82648367,285496,427121.32949,107527272.3628644,2019-05-19,2.0,0.398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,237.42857142857142,183.55533333333332,155.50279999999998,0.6662609917394905,0.8262115259419806,33.075691367075905,27.24358120431286,5.832110162763044,28.667268771438597
641,641,641,259.37,259.49,238.0,250.37,666889.82241,1558396799999,165783106.0770302,246484,341913.40218,85002307.4212514,2019-05-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.21857142857144,186.13833333333335,156.8146,0.7611063736120754,0.8262115259419806,29.052799628382417,27.605424889126777,1.4473747392556398,28.71190560680722
642,642,642,250.48,262.0,246.06,253.43,580249.69753,1558483199999,146749988.2737374,229662,296180.05712,74931122.1641711,2019-05-21,2.0,0.11175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.50857142857143,188.96633333333332,158.0977,0.707911937983623,0.832441874614701,26.49469323305641,27.383278557912703,-0.8885853248562938,28.6491896472136
643,643,643,253.35,260.18,239.63,243.64,592848.95605,1558569599999,149006735.6421766,208482,291969.97415,73414296.661463,2019-05-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.87142857142857,191.40366666666665,159.3252,0.7893487215837429,0.7526814008746006,20.030200912878,25.91266302890576,-5.88246211602776,28.574928455733325
644,644,644,243.68,247.34,231.1,244.56,600193.89368,1558655999999,144051488.877393,198869,309885.62434,74420906.5862426,2019-05-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,247.0585714285714,193.917,160.5467,0.6080047036933323,0.6564104507286888,16.230907513275525,23.97631192577972,-7.745404412504193,28.57999567367396
645,645,645,244.63,254.35,241.54,248.87,447066.92596,1558742399999,111294049.3667149,171482,229477.2831,57122435.7670887,2019-05-24,2.0,0.436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,247.71142857142857,196.72,161.8168,0.6198462834287565,0.6935747169975333,15.082819872562709,22.197613515136318,-7.114793642573609,28.545631883746537
646,646,646,248.84,257.33,247.22,250.22,332544.38731,1558828799999,83665127.8436946,125719,165867.00466,41743833.8803032,2019-05-25,,,,,,,,,,,,,250.08571428571426,199.9033333333333,163.1148,0.7496733429960061,0.7090132146751938,14.074793903416321,20.57304959279232,-6.498255689375998,28.450280627151155
647,647,647,250.17,269.4,245.11,264.45,450090.22324,1558915199999,115089467.7879579,159525,228355.77865,58341623.5535768,2019-05-26,1.0,0.3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.79142857142855,203.45333333333335,164.5426,0.8427325244264299,0.7644711260560378,17.917329723225095,20.041905618878875,-2.1245758956537806,28.467582860069527
648,648,648,264.35,279.59,260.0,270.53,635463.50204,1559001599999,170250734.8917526,246768,330156.0044,88481982.0563218,2019-05-27,3.0,0.1101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.67142857142855,207.16066666666669,166.0212,0.8985680332846842,0.8013511445777007,20.617273263593916,20.156979147821886,0.4602941157720295,28.535768008405316
649,649,649,270.7,275.95,264.45,271.03,409443.69364,1559087999999,110617403.6892461,181468,210233.09508,56815735.9432608,2019-05-28,2.0,0.42765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,256.18571428571425,210.93333333333334,167.394,0.721912028789442,0.8013511445777006,20.59609724684745,20.244802767627,0.3512944792204493,28.47350416605733
650,650,650,271.08,274.04,260.05,268.83,383412.45769,1559174399999,102868997.4320186,173915,194501.87335,52207691.8054212,2019-05-29,2.0,0.21075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.7842857142857,214.72400000000002,168.6254,0.8131372432148154,0.7351735252552013,18.407181156467544,19.87727844539511,-1.4700972889275654,28.313087473822687
651,651,651,268.92,288.62,240.14,254.56,1066279.49387,1559260799999,289930479.36211914,368300,538953.47484,146893725.3413905,2019-05-30,1.0,0.7178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.2128571428571,217.815,169.7366,0.8678723718700394,0.5136848499102763,10.999172106871697,18.101657177690427,-7.10248507081873,28.478121056885087
652,652,652,254.59,268.72,245.21,267.9,602153.87244,1559347199999,154783065.7707739,253604,313715.51397,80669442.7159888,2019-05-31,6.0,0.1595333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,263.93142857142857,221.40533333333332,170.9312,0.7145120971987222,0.5136848499102762,11.947090044922078,16.870743751136757,-4.9236537062146795,28.375120548348377
653,653,653,267.9,275.5,260.68,264.33,455676.98613,1559433599999,121851235.7591843,182844,244439.949,65355188.6778699,2019-06-01,,,,,,,,,,,,,265.94714285714286,224.82266666666663,172.1176,0.622495932395932,0.5721275459203594,10.252381815082458,15.547071363925898,-5.29468954884344,28.16125250605208
654,654,654,264.33,273.2,263.2,268.88,301536.15062,1559519999999,80960737.4054672,138349,154397.78666,41448599.0159312,2019-06-02,1.0,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.58,228.18333333333334,173.3328,0.7360171977870489,0.5721275459203595,10.502849461146411,14.538226983370004,-4.035377522223593,27.957493759698416
655,655,655,268.87,270.0,248.0,249.91,397360.65275,1559606399999,103602836.6837421,193998,200720.66553,52390021.7871546,2019-06-03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,263.6342857142857,231.057,174.25400000000002,0.8309522858947943,0.4210868879884486,2.9555288103643704,12.221687348768878,-9.266158538404508,27.873349669901323
656,656,656,250.02,251.67,234.39,241.39,633822.71246,1559692799999,154709331.2941874,270568,339927.90333,82990901.3957875,2019-06-04,4.0,0.175625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.4,233.66833333333335,175.34690000000003,0.8879133387594415,0.3308482883880602,-3.6360120589988014,9.050147467215343,-12.686159526214144,27.81581622702995
657,657,657,241.46,250.41,237.37,245.63,335953.37927,1559779199999,81839286.6165841,173428,178579.70212,43520932.1046289,2019-06-05,,,,,,,,,,,,,256.0857142857143,236.08933333333334,176.42449999999997,0.9277131130934896,0.3308482883880602,-4.695278965122924,6.301062180747689,-10.996341145870613,27.375990006470282
658,658,658,245.62,250.66,235.01,248.76,297579.14734,1559865599999,72417630.0041218,146839,147753.23828,35979777.0270826,2019-06-06,2.0,0.64785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,255.25714285714284,238.742,177.5499,0.668300888301165,0.31525176343369216,-3.6936093601018456,4.302127872577782,-7.995737232679628,26.903726907660293
659,659,659,248.77,253.28,243.46,248.77,353378.6568,1559951999999,87644279.2486556,149700,194475.01521,48168225.6295088,2019-06-07,2.0,0.148,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,252.52428571428572,241.33933333333334,178.68740000000003,0.643779931802831,0.3542462396493824,-3.009645240585911,2.839773249945043,-5.8494184905309545,26.413767214269214
660,660,660,248.78,250.53,240.37,243.25,188448.27748,1560038399999,46293916.7909609,108260,93452.11427,22960690.0146497,2019-06-08,,,,,,,,,,,,,249.51285714285714,243.751,179.7665,0.7709887308323776,0.32876814238017127,-4.536617772756614,1.3644950454047113,-5.901112818161325,25.89141247193197
661,661,661,243.33,244.53,226.56,230.98,316931.85638,1560124799999,74594101.4163109,147025,149751.60604,35315026.6119031,2019-06-09,,,,,,,,,,,,,244.09857142857143,245.68666666666664,180.72310000000002,0.5615669821701185,0.23982099134912577,-9.394864685180153,-0.7873769007122621,-8.60748778446789,25.369740762061944
662,662,662,231.02,247.45,227.03,246.51,314662.52637,1560211199999,75090336.6626488,162704,164859.97136,39325235.3464417,2019-06-10,1.0,0.8745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.61285714285714,247.56366666666665,181.8626,0.3781427752962808,0.28689008837507535,-5.179447368218348,-1.6657909942134796,-3.513656374004868,24.884940796817112
663,663,663,246.61,247.8,236.49,244.29,237508.42798,1560297599999,57549753.7376492,133083,122937.01231,29783270.3057643,2019-06-11,,,,,,,,,,,,,244.02714285714288,249.4363333333333,182.9995,0.5973995500717311,0.29294497902415606,-3.8214700396536614,-2.0969268033015163,-1.7245432363521451,24.32551499218856
664,664,664,244.36,261.87,242.2,261.15,336499.3016,1560383999999,84660448.5685657,171468,191035.62205,48123907.8695302,2019-06-12,2.0,0.1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.24428571428572,251.61333333333332,184.3545,0.7342877405570516,0.49273001535400296,3.2037514720346394,-1.0367911482342849,4.240542620268924,24.031444785609676
665,665,665,261.13,262.98,253.69,254.67,291757.21635,1560470399999,75447391.0373403,159838,142504.2592,36847759.0683527,2019-06-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,247.0885714285714,252.88899999999998,185.534,0.44239930775133596,0.5054502899308279,3.658430695630557,-0.09774677946131621,3.756177475091873,23.70133793822276
666,666,666,254.67,264.26,251.75,262.47,327383.28236,1560556799999,84045849.5425799,175229,173197.96874,44485225.2570623,2019-06-14,3.0,0.4858333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.04571428571427,253.368,186.78470000000002,0.6082780259322652,0.48112052766918156,6.4715629794800975,1.216115172326967,5.25544780715313,23.46203263871317
667,667,667,262.48,272.27,260.61,267.82,286594.98029,1560643199999,76053046.5533358,146902,155140.46734,41182902.2071618,2019-06-15,,,,,,,,,,,,,252.55571428571426,253.487,188.0948,0.7424516478684682,0.5779127283288692,9.220816103849586,2.817055358631491,6.403760745218095,23.313544974555853
668,668,668,267.78,277.06,263.31,267.73,458176.54236,1560729599999,123848161.4689518,206212,238873.01948,64581167.0934985,2019-06-16,1.0,0.4019,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,257.80571428571426,254.268,189.43689999999998,0.82295582103019,0.6260457623087301,9.764438050819734,4.206531897069141,5.557906153750594,23.218161870761797
669,669,669,267.73,276.0,266.81,273.16,339277.66707,1560815999999,91807270.7108816,185899,176231.60685,47694833.1998221,2019-06-17,,,,,,,,,,,,,261.61285714285714,255.58666666666664,190.79579999999999,0.7843326700375405,0.62604576230873,11.340045024452081,5.633234522545729,5.706810501906352,23.140237329084446
670,670,670,273.14,273.58,261.45,264.66,319941.55156,1560902399999,85335852.9315235,184954,161423.04428,43079362.0320517,2019-06-18,2.0,0.27225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,264.52285714285716,255.75833333333333,192.0887,0.7611587794419508,0.5351324719345464,8.15013837806265,6.136615293649114,2.013523084413536,23.133509750418675
671,671,671,264.68,270.0,263.59,268.14,208375.68381,1560988799999,55665919.1543959,111358,107462.88795,28711402.9639414,2019-06-19,2.0,0.34425,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,265.5214285714286,256.35066666666665,193.4434,0.7459786959260147,0.5351324719345463,7.500502939423029,6.409392822803897,1.0911101166191317,23.12903680927263
672,672,672,268.16,273.63,265.71,271.22,200717.7737,1561075199999,53998507.956007,130438,101208.05863,27235688.3072728,2019-06-20,1.0,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.8857142857143,256.9436666666667,194.81990000000002,0.840869741297141,0.5889532710124016,7.848294053384336,6.6971730689199855,1.1511209844643506,23.033905511682974
673,673,673,271.27,295.94,271.22,294.35,519818.06907,1561161599999,148641528.5342657,240649,272679.1028,77971386.6447649,2019-06-21,2.0,0.1806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,272.44,258.63399999999996,196.4469,0.9025048416002425,0.7742785386157941,15.956783932541953,8.54909524164438,7.407688690897572,23.12731019904309
674,674,674,294.25,314.39,289.69,310.79,726254.67061,1561247999999,222036096.3352611,336414,374894.48528,114659501.4264564,2019-06-22,1.0,0.3802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,278.5785714285715,260.84166666666664,198.2328,0.9404017530227456,0.8421768368766835,24.434677284674194,11.726211650250345,12.708465634423849,23.39538113801599
675,675,675,310.7,321.7,305.58,308.52,418812.02747,1561334399999,131252843.5293641,241819,213747.9718,67011837.5064919,2019-06-23,1.0,-0.1027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,284.4057142857143,262.83,199.9524,0.6330926017189549,0.8612563800084608,25.647119251619756,14.51039317052423,11.136726081095526,23.645042539995384
676,676,676,308.42,314.41,298.0,311.64,352791.26964,1561420799999,108439071.6445221,185588,182026.16675,56000322.4316279,2019-06-24,,,,,,,,,,,,,289.90285714285716,264.8773333333333,201.65959999999998,0.5524017278626939,0.7524236768017875,25.606702820521548,16.729655100523694,8.877047719997854,23.59947112920552
677,677,677,311.65,318.99,307.0,318.26,345559.65047,1561507199999,108143161.2256218,183415,188753.46606,59092901.4234648,2019-06-25,1.0,0.7096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.56,266.671,203.45550000000003,0.7181582719716705,0.7724689429905597,26.309408845677524,18.64560584955446,7.663802996123064,23.52129403503762
678,678,678,318.29,366.8,315.57,339.39,1008551.28721,1561593599999,341534154.5328709,477973,519610.70974,175965673.0356423,2019-06-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,307.73857142857145,268.96633333333335,205.47350000000003,0.5771993252245687,0.8848074023189135,32.60762086686657,21.438008853016886,11.169612013849683,23.877535732743045
679,679,679,339.53,347.0,280.01,298.35,1016826.449,1561679999999,315174509.7084831,449424,511748.69656,158858383.3223991,2019-06-27,1.0,-0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.61428571428576,269.877,207.0715,0.4926239571763077,0.6214758277931715,18.115004684924088,20.773408019398328,-2.65840333447424,24.5754400650083
680,680,680,298.35,313.58,295.22,311.05,529174.47722,1561766399999,161838706.7872334,260039,279799.14011,85559731.8105534,2019-06-28,,,,,,,,,,,,,314.0,271.28433333333334,208.7919,0.5080785287569085,0.6214758277931716,15.283870693754068,19.675500554269476,-4.391629860515408,24.970618165338102
681,681,681,310.95,324.74,295.18,317.62,425555.16264,1561852799999,130425514.0458484,233883,215633.39731,66117436.9500719,2019-06-29,2.0,0.2843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,314.9757142857143,273.3863333333333,210.61960000000002,0.38134917355850095,0.6633401247701792,15.447121251330145,18.829824693681612,-3.382703442351467,25.293875452860025
682,682,682,317.64,323.5,290.12,292.7,489028.56835,1561939199999,149527443.5798294,265958,236869.51519,72463463.5202464,2019-06-30,2.0,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.71571428571434,274.21299999999997,212.18679999999998,0.5435594448524917,0.6270580463082457,5.350721742857786,16.134004103516848,-10.783282360659062,25.62112418811344
683,683,683,292.89,303.49,280.13,295.07,489769.27421,1562025599999,142871936.7587887,247035,262574.76029,76683112.024154,2019-07-01,,,,,,,,,,,,,310.34857142857146,275.23766666666666,213.76469999999998,0.6940179774810754,0.557583078597395,1.4879005063292539,13.204783384079327,-11.716882877750074,25.8570095563204
684,684,684,295.03,297.57,272.65,291.48,493772.96579,1562111999999,140020251.9277511,255019,249236.40932,70690548.149988,2019-07-02,1.0,0.4588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.5228571428571,275.991,215.3186,0.4868233688558399,0.5088734910087713,-1.6015153965883542,10.243523627945791,-11.845039024534145,26.089956934391495
685,685,685,291.47,302.89,285.0,301.14,370521.96637,1562198399999,109262202.2252374,203286,191658.42315,56521193.282856,2019-07-03,2.0,-0.39995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,301.0585714285714,277.6986666666667,216.99020000000002,0.4992040941225545,0.5417273753073671,0.7085054052531632,8.336519983407266,-7.628014578154103,26.271739400864835
686,686,686,301.11,302.74,280.53,282.73,270791.36878,1562284799999,79507234.7409,155911,135349.3741,39751010.0773686,2019-07-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,298.82714285714286,279.07666666666665,218.4757,0.5066325292825834,0.5087339171635037,-5.088052607632335,5.651605465199345,-10.73965807283168,26.370283244455877
687,687,687,282.86,294.89,280.78,287.47,261139.28341,1562371199999,75165110.6986579,151476,133187.74184,38346384.9054169,2019-07-05,,,,,,,,,,,,,295.4585714285714,280.4713333333333,219.9559,0.5119685879540482,0.5087339171635037,-5.522690906040566,3.4167461909513626,-8.939437096991929,26.334013750376446
688,688,688,287.32,296.71,285.28,288.29,196064.64705,1562457599999,57137782.5984704,122419,102266.21407,29822059.7840502,2019-07-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,291.2685714285714,281.789,221.46020000000001,0.6948954479205246,0.5244345454963911,-5.04218810828138,1.7249593311048137,-6.767147439386194,26.27616868650233
689,689,689,288.29,309.69,284.25,304.72,246111.36595,1562543999999,73170809.7629514,146592,128914.23303,38323739.2389253,2019-07-07,,,,,,,,,,,,,292.9857142857143,283.65400000000005,223.0749,0.8103889528528073,0.6234628410882666,1.52650897796633,1.685269260477117,-0.158760282510787,26.220513216520665
690,690,690,304.72,313.74,300.78,311.97,289607.34177,1562630399999,88890021.7460584,156865,155290.87882,47663542.0548244,2019-07-08,,,,,,,,,,,,,295.40000000000003,285.94466666666665,224.77,0.8836546457647239,0.6497225226659055,6.929510450142573,2.7341174984102086,4.195392951732364,26.182238426501577
691,691,691,311.96,318.19,302.69,307.46,309447.34927,1562716799999,96199378.5403265,183056,158621.20585,49313438.4680239,2019-07-09,,,,,,,,,,,,,297.6828571428572,288.49399999999997,226.4308,0.8492182059479756,0.6781770586902076,7.155177058076106,3.6183294103433887,3.536847647732717,26.142070815335813
692,692,692,307.46,314.18,281.04,289.23,457080.94063,1562803199999,135779813.6086586,241966,220628.79918,65634737.7922107,2019-07-10,,,,,,,,,,,,,295.9814285714286,289.918,227.9107,0.8853989264470415,0.4657741453635745,0.09162078430892961,2.912987685136497,-2.8213669008275675,26.243083880797062
693,693,693,289.23,289.23,262.12,268.63,501592.75211,1562889599999,136450969.6452713,278211,250154.92476,67985249.5938022,2019-07-11,,,,,,,,,,,,,293.96714285714285,290.72933333333333,228.9639,0.9071073587464811,0.35398231280480863,-10.528694986610788,0.22465115078703954,-10.753346137397827,26.365388979936444
694,694,694,268.67,278.99,266.21,274.62,266734.54213,1562975999999,72743548.0414527,150653,133477.16896,36403353.6742783,2019-07-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,292.13142857142856,291.17833333333334,230.1105,0.9339473266434949,0.3539823128048087,-12.232585488235259,-2.266796177017421,-9.965789311217838,26.44257040355164
695,695,695,274.53,275.04,262.2,268.79,205959.26849,1563062399999,55323572.09371,132115,103948.50825,27932555.7427887,2019-07-13,,,,,,,,,,,,,289.3457142857143,291.649,231.2248,0.9597910578836046,0.3315292494265228,-14.29309900639015,-4.672056742891968,-9.621042263498182,26.454921098261114
696,696,696,268.8,269.74,222.81,225.85,540052.58421,1563148799999,130785858.9998518,260313,256989.83281,62336864.2919122,2019-07-14,,,,,,,,,,,,,278.0785714285714,290.42833333333334,231.83559999999997,0.9756359249385858,0.1928701132654705,-29.977781597164608,-9.733201713746498,-20.244579883418112,26.745339771067837
697,697,697,225.83,235.58,203.08,228.2,715991.20688,1563235199999,159784811.6372373,320571,370737.93141,82748710.0325845,2019-07-15,2.0,0.4254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.1114285714286,289.1076666666667,232.46259999999998,0.9852601275016909,0.15532474974514718,-33.91429194668925,-14.569419760335052,-19.344872186354195,27.077247821888342
698,698,698,228.2,234.5,192.25,198.88,715604.83198,1563321599999,151473621.6451511,315783,350245.42111,74235131.6219668,2019-07-16,1.0,-0.5751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.6,286.8126666666667,232.7093,0.9910410666597456,0.1382761772443572,-44.10982696837067,-20.477501201942175,-23.632325766428494,27.272304485396752
